File Name,File Key,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs,Subset_Region,Subset_Geology
SDMT_178944_raw_result_layers_stats.csv,178944,6,9.63,10.8,10.215,158,10,1.17,3.550066873,0.014930845,0.089513141,171.7304563,209.0631642,372.3157991,159.3149871,128.1900411,142.5614039,281.5390455,2.023071969,10,6,1
SDMT_178944_raw_result_layers_stats.csv,178944,7,10.81,11.8,11.305,175,11,0.99,7.034098062,0.061009259,0.100251491,216.971751,264.139523,487.9077628,209.6948524,204.6542417,181.8752147,348.6359431,1.946145435,11,6,1
SDMT_178944_raw_result_layers_stats.csv,178944,8,11.81,13.61,12.71,141,13,1.8,0.555545591,0.00456211,0.258874526,126.1776997,153.6076344,194.0651112,101.7496157,89.47495221,105.1038211,251.5463752,3.069425491,13,6,1
SDMT_178944_raw_result_layers_stats.csv,178944,9,13.62,14.61,14.115,128,14,0.99,0.947059422,0.008363273,0.185464172,144.6345116,176.0767967,236.2295025,118.3915627,106.1891546,122.9021288,280.6339074,2.846391961,14,6,1
SDMT_178944_raw_result_layers_stats.csv,178944,10,14.62,16,15.31,123,15,1.38,0.647512259,0.007771094,0.2604729,138.0961762,168.1170841,208.225653,109.6482,104.6143095,118.2848612,282.9349729,3.155386519,15,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,1,0.05,1.86,0.955,569,1,1.81,1.365932971,0.04355537,0.007458634,100.6225796,122.4970534,199.3683966,112.1974731,150.35955,65.76560244,166.098644,2.726109553,1,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,2,1.87,7.71,4.79,77,5,5.84,0.258345848,0.002522474,0.089814462,77.82088645,94.73847047,129.7797997,81.65785702,74.10553304,67.0076974,177.7480762,3.207854025,5,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,3,7.72,8.72,8.22,127,8,1,0.829529854,0.006587488,0.103141637,111.6275608,135.8944218,211.9087589,112.5035582,101.7203258,101.7048635,237.0205899,2.655982074,8,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,4,8.73,9.92,9.325,162,9,1.19,6.919237932,0.032453152,0.07736597,177.9844142,216.6766781,475.5407709,179.6381866,155.4816843,163.1922412,305.8333437,1.758952456,9,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,5,9.93,11.2,10.565,149,11,1.27,5.084714037,0.030539266,0.089628574,176.7190797,215.1362709,428.236032,175.2555164,159.4668275,160.8145243,312.4564241,1.962450648,11,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,6,11.21,12.2,11.705,124,12,0.99,3.74404906,0.045414296,0.120497979,180.0931227,219.2438015,385.3941181,180.1281604,191.4896218,163.6426516,336.9008111,2.256615547,12,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,7,12.21,16.44,14.325,106,14,4.23,0.575265927,0.005369562,0.362091312,123.0507641,149.8009302,200.6277159,104.0124853,95.77460323,110.6049338,264.7055403,3.103588317,14,6,1
SDMT_178947_raw_result_layers_stats.csv,178947,8,16.45,19,17.725,96,18,2.55,0.654091486,0.008621394,0.421747442,136.9117192,166.6751364,215.3921425,111.1457115,110.5808088,124.4298488,297.5892395,3.211763131,18,6,1
SDMT_183366_raw_result_layers_stats.csv,183366,1,0.11,1.1,0.605,80,1,0.99,2.300010102,0.130740217,0.006059388,117.6805367,143.263262,234.4926286,111.4348918,195.3543571,70.10214063,175.2354116,2.716481583,1,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,2,1.11,2.34,1.725,90,1.5,1.23,0.94059118,0.073016468,0.001080964,108.4262121,131.9971278,187.0234612,121.1687985,208.6571349,81.42769398,217.2961169,3.120829735,1.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,3,2.35,3.53,2.94,151,3,1.18,1.835334278,0.029637285,0.002523011,120.960438,147.2561854,255.1710059,126.6074712,142.9271803,96.89949534,223.1427167,2.441861707,3,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,4,3.54,4.54,4.04,359,4,1,1.234466011,0.024852693,0.045954082,116.8852076,142.2950354,227.1558812,125.5267764,145.6066857,98.64270452,235.9186514,2.662861073,4,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,5,4.55,5.73,5.14,232,5,1.18,1.531652945,0.030297833,0.271970752,128.4300672,156.3496471,255.6878122,141.3300913,165.7391095,110.6152768,257.7156228,2.567182216,5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,6,5.74,7.61,6.675,167,6.5,1.87,0.531155002,0.018452618,0.014525929,106.2850103,129.3904474,172.8569871,118.5124547,156.2665656,97.97798756,256.0558874,3.24519092,6.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,7,7.62,8.61,8.115,158,8,0.99,0.914346689,0.019950949,0.059511871,121.9529456,148.4644555,218.0522413,133.8345883,158.2371794,112.6731684,273.0534334,2.923149587,8,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,8,8.62,10.75,9.685,151,9.5,2.13,0.481712837,0.005858323,0.2178657,106.4308839,129.5680326,178.3427384,103.0311512,101.3906453,97.44368414,242.2600367,3.148238021,9.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,9,10.76,12.3,11.53,222,11.5,1.54,0.745054953,0.008154752,0.288795551,122.5394294,149.1784358,214.1677741,115.1370513,112.2654031,111.984405,265.2511744,2.9682487,11.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,10,12.31,13.3,12.805,179,13,0.99,0.881686266,0.006921388,0.583364678,127.8652183,155.6620049,234.1181377,115.9209536,102.2458,116.5466831,267.004941,2.803240885,13,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,11,13.31,14.3,13.805,199,14,0.99,2.723403829,0.058647795,0.275722948,182.4681373,222.1351237,351.870656,182.6376884,225.8931003,167.1639273,362.2909509,2.596478854,14,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,12,14.31,16.85,15.58,248,15.5,2.54,1.462403044,0.014049434,0.929063681,153.5762178,186.9623521,289.0946165,136.7865795,127.340286,140.3595241,308.7262639,2.679026495,15.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,13,16.86,17.85,17.355,229,17.5,0.99,1.63237646,0.033308969,0.780773263,171.3332308,208.5795853,301.7790736,156.4989019,179.1420089,157.8991774,355.3258523,2.864636806,17.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,14,17.86,18.9,18.38,240,18.5,1.04,2.83667041,0.058434744,1.237998901,199.1011417,242.3839986,373.3887281,183.4104112,216.4013685,182.023574,389.4415272,2.647953957,18.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,15,18.91,20.54,19.725,307,19.5,1.63,1.346683086,0.010518092,0.792515596,160.0476232,194.8405848,285.8181381,129.5010296,115.4785701,144.6214612,315.4828556,2.818271898,19.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,16,20.55,21.61,21.08,262,21,1.06,1.316096824,0.037739043,0.337297517,176.029053,214.2962384,279.8407115,151.2691488,189.4243497,163.2645821,378.7501088,3.19060996,21,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,17,21.62,23,22.31,345,22.5,1.38,1.394081453,0.009490247,0.790098468,165.4834242,201.4580817,293.0294692,127.5097294,109.5042967,149.1326374,321.2374574,2.831288675,22.5,6,4
SDMT_183366_raw_result_layers_stats.csv,183366,18,23.01,24,23.505,163,23.5,0.99,2.900919289,0.084333195,0.527586,220.2258739,268.1010639,381.3798105,192.852242,252.6961189,201.583175,434.7680174,2.86363097,23.5,6,4
SDMT_66983_raw_result_layers_stats.csv,66983,1,0.02,1.47,0.745,508,1,1.45,2.963920933,0.071172115,0.014515167,117.129412,142.5923276,260.7436032,126.4141824,174.3519452,70.86182582,165.9126866,2.39113486,1,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,2,1.48,2.47,1.975,254,2,0.99,0.211477858,0.007269486,0.038269646,68.51733738,83.41241072,107.5541726,78.57734249,94.80425392,56.49542758,165.2508915,3.520528005,2,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,3,2.48,3.83,3.155,96,3,1.35,0.300571294,0.004941113,0.067231625,78.09278003,95.06947133,131.6734068,81.60165893,82.88079475,65.61505825,177.5324949,3.19458971,3,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,4,3.84,5.57,4.705,122,4.5,1.73,1.278156174,0.041245914,0.052195315,125.6474197,152.9620762,233.3841263,145.8611354,198.5004725,107.7752248,261.7417091,2.785577986,4.5,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,5,5.58,6.91,6.245,156,6,1.33,3.97263297,0.055392398,0.20615972,160.7258609,195.6662655,369.1225476,182.5875137,212.0099923,140.8371078,294.916901,2.155109566,6,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,6,6.92,9.06,7.99,149,8,2.14,0.787681529,0.02267586,0.113892621,120.2392814,146.3782556,205.7114347,134.8390559,169.3164066,110.9036596,276.0749944,3.024326806,8,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,7,9.07,10.25,9.66,175,9.5,1.18,1.186338679,0.030098634,0.268463451,139.2149917,169.4791203,248.4589658,148.4159103,180.3820008,127.0487734,301.6127145,2.854048464,9.5,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,8,10.26,11.41,10.835,228,11,1.15,2.309119213,0.046301865,0.360133628,166.2740509,202.4205837,321.362308,172.3782602,205.7349285,149.6316639,330.0169611,2.583254478,11,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,9,11.42,12.44,11.93,321,12,1.02,10.61443676,0.075484787,0.057283324,217.7421618,265.0774143,573.6313258,221.6979399,220.7052355,199.37828,364.4424938,1.795907717,12,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,10,12.45,13.44,12.945,295,13,0.99,17.42346255,0.123847988,0.070669438,246.7411019,300.3804719,698.7249193,257.2860609,267.4106886,228.2366111,398.2485514,1.643779746,13,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,11,13.45,14.44,13.945,293,14,0.99,8.348277773,0.088809929,0.023667164,225.6325668,274.6831248,531.1889092,223.6200257,242.283698,203.8790276,386.539523,2.029912081,14,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,12,14.45,15.44,14.945,310,15,0.99,11.58781696,0.086104457,0.034935061,235.9574209,287.2525124,606.408226,233.0733423,232.6059182,217.3344247,392.7477128,1.831716766,15,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,13,15.45,16.44,15.945,297,16,0.99,2.528134071,0.038896108,0.166023909,183.6754315,223.6048731,344.2729997,167.5864643,181.1024814,166.3769179,356.0198957,2.640412828,16,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,14,16.45,18,17.225,230,17,1.55,1.387295946,0.024777296,0.488209831,166.0694781,202.1715386,280.7087746,144.0913322,155.4576876,150.1784546,340.8391925,2.974424642,17,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,15,18.01,19,18.505,348,18.5,0.99,3.312462086,0.048365735,0.30297419,202.638735,246.690634,387.5962129,179.7874125,193.0853305,183.581057,381.0742061,2.561899204,18.5,8,1
SDMT_66983_raw_result_layers_stats.csv,66983,16,19.01,20,19.505,375,19.5,0.99,12.45176886,0.05005824,0.028879158,236.929004,288.4353092,639.9376878,222.8155802,188.1820703,226.0658272,391.7339226,1.720169757,19.5,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,1,0.02,1.47,0.745,314,1,1.45,2.963920933,0.071172115,0.014515167,117.129412,142.5923276,260.7436032,126.4141824,174.3519452,70.86182582,165.9126866,2.39113486,1,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,2,1.48,2.47,1.975,452,2,0.99,0.211477858,0.007269486,0.038269646,68.51733738,83.41241072,107.5541726,78.57734249,94.80425392,56.49542758,165.2508915,3.520528005,2,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,3,2.48,3.83,3.155,56,3,1.35,0.300571294,0.004941113,0.067231625,78.09278003,95.06947133,131.6734068,81.60165893,82.88079475,65.61505825,177.5324949,3.19458971,3,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,4,3.84,5.57,4.705,108,4.5,1.73,1.278156174,0.041245914,0.052195315,125.6474197,152.9620762,233.3841263,145.8611354,198.5004725,107.7752248,261.7417091,2.785577986,4.5,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,5,5.58,6.91,6.245,224,6,1.33,3.97263297,0.055392398,0.20615972,160.7258609,195.6662655,369.1225476,182.5875137,212.0099923,140.8371078,294.916901,2.155109566,6,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,6,6.92,9.06,7.99,152,8,2.14,0.787681529,0.02267586,0.113892621,120.2392814,146.3782556,205.7114347,134.8390559,169.3164066,110.9036596,276.0749944,3.024326806,8,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,7,9.07,10.25,9.66,244,9.5,1.18,1.186338679,0.030098634,0.268463451,139.2149917,169.4791203,248.4589658,148.4159103,180.3820008,127.0487734,301.6127145,2.854048464,9.5,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,8,10.26,11.41,10.835,276,11,1.15,2.309119213,0.046301865,0.360133628,166.2740509,202.4205837,321.362308,172.3782602,205.7349285,149.6316639,330.0169611,2.583254478,11,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,9,11.42,12.44,11.93,218,12,1.02,10.61443676,0.075484787,0.057283324,217.7421618,265.0774143,573.6313258,221.6979399,220.7052355,199.37828,364.4424938,1.795907717,12,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,10,12.45,13.44,12.945,196,13,0.99,17.42346255,0.123847988,0.070669438,246.7411019,300.3804719,698.7249193,257.2860609,267.4106886,228.2366111,398.2485514,1.643779746,13,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,11,13.45,14.44,13.945,344,14,0.99,8.348277773,0.088809929,0.023667164,225.6325668,274.6831248,531.1889092,223.6200257,242.283698,203.8790276,386.539523,2.029912081,14,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,12,14.45,15.44,14.945,227,14.5,0.99,11.58781696,0.086104457,0.034935061,235.9574209,287.2525124,606.408226,233.0733423,232.6059182,217.3344247,392.7477128,1.831716766,14.5,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,13,15.45,16.44,15.945,254,15.5,0.99,2.528134071,0.038896108,0.166023909,183.6754315,223.6048731,344.2729997,167.5864643,181.1024814,166.3769179,356.0198957,2.640412828,15.5,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,14,16.45,18,17.225,167,17.5,1.55,1.387295946,0.024777296,0.488209831,166.0694781,202.1715386,280.7087746,144.0913322,155.4576876,150.1784546,340.8391925,2.974424642,17.5,8,1
SDMT_66984_raw_result_layers_stats.csv,66984,15,18.01,19,18.505,226,18.5,0.99,3.312462086,0.048365735,0.30297419,202.638735,246.690634,387.5962129,179.7874125,193.0853305,183.581057,381.0742061,2.561899204,18.5,8,1
SDMT_92524_raw_result_layers_stats.csv,92524,1,0.03,1.02,0.525,95,1,0.99,4.200306434,0.07678154,0.005496178,120.6785507,146.9130182,288.471043,123.0004456,162.0155188,68.63130678,154.9924759,2.219916403,1,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,2,1.03,2.76,1.895,159,2,1.73,3.889479175,0.020000587,0.003487914,123.0987165,149.859307,324.4559962,142.4209273,126.1733241,91.70310422,189.3057718,1.911624773,2,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,3,2.77,3.76,3.265,183,3.5,0.99,2.609535505,0.019453305,0.017866281,127.850313,155.6438593,294.8799044,149.9711933,141.7982674,101.4316971,217.66642,2.149860863,3.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,4,3.77,5.28,4.525,196,4.5,1.51,6.455346504,0.053091531,0.002730613,171.4456781,208.7164777,430.580813,195.1903819,195.5716639,137.5032059,271.1171236,1.849836394,4.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,5,5.29,6.28,5.785,246,6,0.99,13.75361764,0.086599433,0.003619527,208.0325664,253.2570373,589.1525157,235.1677337,229.3246432,171.1328197,309.4472686,1.586045549,6,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,6,6.29,8,7.145,186,7,1.71,7.22471873,0.075727524,0.003195991,202.7340155,246.8066276,470.2993694,215.6992112,227.2923372,163.525669,319.1641671,1.961551632,7,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,7,8.01,9,8.505,206,8.5,0.99,2.991226468,0.028334543,,168.2959039,204.88197,341.1957872,164.6997228,159.2267248,139.3998211,291.7604359,2.284319045,8.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,8,9.01,10,9.505,164,9.5,0.99,7.948003061,0.055963142,,209.288668,254.7862045,501.8064464,211.2105687,199.556968,175.1240609,330.2327277,1.874974675,9.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,9,10.01,11.71,10.86,178,11,1.7,1.401172705,0.019356359,0.025752934,153.2734442,186.5937582,262.6866446,139.8012274,141.4936606,129.5849979,293.685226,2.779218249,11,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,10,11.72,12.78,12.25,198,12,1.06,3.664303171,0.041119213,0.026197903,193.2835641,235.3017302,383.4829228,178.7604801,178.5051821,163.8557687,336.3741392,2.332302414,12,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,11,12.79,13.78,13.285,177,13.5,0.99,2.151507487,0.028862252,0.082371917,176.9064358,215.3643566,316.5566078,156.5927002,157.8856788,150.7322574,326.6250624,2.630855015,13.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,12,13.79,15.2,14.495,284,14.5,1.41,5.302149167,0.060776417,0.027657059,219.1553442,266.7978104,448.5189404,199.7760553,204.6155099,187.0506704,370.2972653,2.244053188,14.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,13,15.21,16.2,15.705,284,15.5,0.99,18.58397145,0.138744989,0.010011833,278.4858923,339.0263037,729.7858934,276.7768569,281.2798183,245.3894884,424.6378125,1.688316589,15.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,14,16.21,17.23,16.72,392,16.5,1.02,14.25392542,0.078280457,0.00435063,257.6239015,313.6290975,663.5138574,244.5352722,221.1814549,229.1913415,399.7009741,1.718361767,16.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,15,17.24,18.23,17.735,481,17.5,0.99,18.82504154,0.126551145,0.00194851,283.1690633,344.7275554,742.2065172,274.1702112,268.5909973,252.3637423,432.7400849,1.684036455,17.5,7,2
SDMT_92524_raw_result_layers_stats.csv,92524,16,18.24,20,19.12,503,19,1.76,13.0003446,0.057950659,0.000798508,256.6852688,312.4864142,649.0770158,233.6412678,200.2570518,228.9663517,397.3541819,1.7500982,19,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,1,0.03,1.04,0.535,106,1,1.01,2.2778767,0.04128033,0.001557081,101.4169218,123.4640787,228.7447464,81.84537922,97.60260416,59.98665555,142.982292,2.385488053,1,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,2,1.05,2.41,1.73,142,1.5,1.36,3.389907913,0.030911701,0.005376695,123.8175659,150.734428,305.4561528,118.0002746,119.1044011,91.13952185,196.06847,2.06985263,1.5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,3,2.42,3.41,2.915,142,3,0.99,2.168209846,0.025078944,0.010967889,121.9687384,148.4836815,271.8592771,122.9686328,127.792453,97.70827214,218.2564604,2.293720958,3,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,4,3.42,4.49,3.955,145,4,1.07,6.045253179,0.050467031,0.001508844,155.663244,189.5030796,414.4081776,167.9500329,174.1100056,130.7135688,260.2963081,1.857801826,4,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,5,4.5,5.67,5.085,175,5,1.17,5.068624858,0.055950011,0.003662395,159.5929169,194.2870293,397.2479279,177.7133607,196.9342039,137.8689061,280.8238961,2.003515042,5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,6,5.68,7.05,6.365,240,6.5,1.37,12.84613836,0.109607666,0.003348746,203.3950917,247.611416,579.3580132,226.9338106,253.04256,177.4216173,326.6547914,1.69856936,6.5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,7,7.06,9.06,8.06,225,8,2,14.16569792,0.068209327,0.002881468,201.8493462,245.7296389,615.6428567,216.227364,199.9689217,184.6936444,326.208537,1.560962931,8,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,8,9.07,10.09,9.58,206,9.5,1.02,7.386742755,0.067935824,0.009265437,197.7499237,240.7390375,488.4893212,207.438905,219.6785016,176.4821032,339.1498804,1.973651643,9.5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,9,10.1,11.24,10.67,190,10.5,1.14,2.695084257,0.04358883,0.005077901,168.4733517,205.0979934,335.8444941,171.8315018,196.9447556,151.5861801,326.540567,2.524023214,10.5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,10,11.25,12.24,11.745,207,11.5,0.99,7.566424274,0.08921386,,214.8890822,261.6041,502.8529542,219.4380048,245.4569956,191.7108186,370.0491073,2.07807997,11.5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,11,12.25,13.49,12.87,193,13,1.24,5.264135411,0.072738573,,204.2601942,248.6645843,441.7610435,203.6087477,230.3575113,183.4977508,367.7961285,2.270405819,13,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,12,13.5,14.49,13.995,178,14,0.99,3.115042884,0.03728431,,182.6008642,222.2967043,364.4351,172.1105105,179.6843834,164.7661847,343.0974941,2.492894498,14,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,13,14.5,15.66,15.08,202,15,1.16,4.584512333,0.062172665,0.003727082,205.7617394,250.4925523,425.7509974,195.508052,214.4539267,185.5573118,374.7392879,2.376075329,15,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,14,15.67,17.28,16.475,327,16.5,1.61,17.02964254,0.110969084,0.00581355,257.8545592,313.9098981,709.1250255,258.3300155,256.4794422,241.0415878,417.2145751,1.701055756,16.5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,15,17.29,19.25,18.27,416,18.5,1.96,15.28955025,0.089193471,0.001802174,255.4237493,310.9506514,687.507617,247.9013076,233.8138638,239.8573789,415.9433192,1.73905855,18.5,7,2
SDMT_92525_raw_result_layers_stats.csv,92525,16,19.26,21,20.13,295,20,1.74,16.39666806,0.081074201,,258.2782758,314.4257271,712.7878281,250.0100265,227.8487357,246.9507912,421.2515879,1.685413316,20,7,2
SDMT_92526_raw_result_layers_stats.csv,92526,1,0.03,1.02,0.525,301,2,0.99,3.830035548,0.077394681,0.004343066,119.088591,144.9774151,278.5014667,123.3059395,169.0526474,67.7700363,155.0469031,2.276870292,2,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,2,1.03,2.02,1.525,301,2,0.99,3.071998995,0.096016008,0.16204597,137.6581998,167.5838954,292.3105205,171.9576814,252.5892313,95.55503143,220.3957916,2.450118922,2,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,3,2.03,3.66,2.845,291,3,1.63,2.202763488,0.024692184,0.93102744,125.282817,152.518212,280.7264639,150.7206782,152.6331357,96.89637896,215.9993937,2.251009533,3,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,4,3.67,4.66,4.165,296,4,0.99,1.207238476,0.019216845,0.557647713,119.8732995,145.9327124,232.4992641,139.7531657,146.3099704,97.07410224,229.9012084,2.567502527,4,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,5,4.67,6.88,5.775,205,6,2.21,0.730102773,0.019461154,0.312469214,117.5866405,143.1489536,197.9759121,130.9000835,150.471312,98.8793943,248.9597875,2.921890031,6,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,6,6.89,7.88,7.385,299,7.5,0.99,9.403027736,0.076757595,0.040147048,206.7688481,251.7185977,522.1901603,222.3002182,224.3537822,171.6890227,323.1739434,1.794900798,7.5,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,7,7.89,8.92,8.405,338,8.5,1.03,17.87781191,0.157446719,,247.407779,301.1920788,675.6850639,273.4491205,301.8535282,207.232356,368.3766765,1.643905597,8.5,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,8,8.93,11.01,9.97,370,10,2.08,24.95038653,0.303357304,,291.395603,354.7424732,780.429074,325.1391178,418.1669873,240.6659406,419.7785419,1.680567477,10,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,9,11.02,12.01,11.515,379,11.5,0.99,11.42297105,0.185183253,,260.2211464,316.7909609,587.2712019,267.3463734,335.1906189,214.9524358,406.1072816,2.039049961,11.5,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,10,12.02,13.52,12.77,262,13,1.5,18.70066498,0.287382813,,297.661778,362.3708602,716.3909832,310.6351591,406.7768723,246.302117,442.9692919,1.891467637,13,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,11,13.53,15,14.265,308,14.5,1.47,4.368499326,0.070803878,,216.9521697,264.1156849,415.2192958,197.9220651,221.9602504,183.4060965,375.6531819,2.46237013,14.5,7,999
SDMT_92526_raw_result_layers_stats.csv,92526,12,15.01,16,15.505,281,15.5,0.99,6.868355315,0.186797644,,263.5956733,320.8990806,497.9601856,248.7613981,348.3219248,217.1594173,436.7179648,2.491652754,15.5,7,999
SDMT_92527_raw_result_layers_stats.csv,92527,1,0.03,1.52,0.775,268,1.5,1.49,1.526935766,0.050088004,0.000733101,101.1523799,123.1420277,203.2918204,110.0636731,150.7006899,63.51351774,159.9249488,2.696296939,1.5,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,2,1.53,3.54,2.535,305,2.5,2.01,3.830537339,0.0314557,0.000685918,134.0624304,163.206437,332.1028235,158.8416772,155.9152282,103.2911733,216.6338661,2.01215762,2.5,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,3,3.55,5.19,4.37,116,4.5,1.64,0.555583266,0.006335997,,93.86559027,114.2711534,166.7083959,107.1201656,104.5493664,80.15696018,200.1192642,2.925392302,4.5,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,4,5.2,6.19,5.695,134,5.5,0.99,0.435906319,0.007210819,,95.28185188,115.9952979,155.9887163,104.0141306,109.8428859,84.32861473,217.4841967,3.155257643,5.5,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,5,6.2,9.36,7.78,295,8,3.16,2.868219636,0.027196808,0.164779847,156.8188303,190.9098803,334.9138325,163.0690171,161.1950898,134.4700451,283.1923651,2.246783835,8,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,6,9.37,10.36,9.865,284,10,0.99,4.262365521,0.064961068,1.08572478,191.4435267,233.0616847,403.8520543,197.9634053,227.7011659,163.7740159,338.3168039,2.26247948,10,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,7,10.37,11.44,10.905,291,11,1.07,2.56189526,0.03524713,,169.5052901,206.3542663,329.4984367,167.2816411,179.5237951,148.755316,319.2887078,2.490647492,11,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,8,11.45,13.55,12.5,247,12.5,2.1,2.234469551,0.037358223,0.079957019,171.4794324,208.7575698,318.1004992,164.4086836,181.0130363,152.1963855,332.6146403,2.622419178,12.5,7,2
SDMT_92527_raw_result_layers_stats.csv,92527,9,13.56,14.55,14.055,285,14,0.99,4.2275079,0.114902539,0.162712188,217.0837664,264.2758896,412.2580824,214.3096802,284.9732318,189.2573885,398.4865383,2.534430832,14,7,2
