File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.42,7.3537,0.0156,-0.0006,6,4,104.1092801,126.7417323,357.806081,101.5275131,74.92244266,65.44663446,126.9872643,1.478399912,124.7,0.180469735,-0.016240559,-1.054080314,0.205581026,0.509457372,0.644675783,-0.018175948
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.43,7.3537,0.0149,-0.0006,6,4,103.9465328,126.5436052,358.6405687,101.6624319,74.39691289,65.62561174,126.9853538,1.471151791,124.7,0.182034193,-0.014676101,-1.056409833,0.204253019,0.516496405,0.64194481,-0.018160903
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.44,7.0685,0.0149,-0.0006,6,4,104.0425625,126.6605109,354.0670445,101.6698945,74.83917671,65.67124551,127.6887158,1.49341373,124.7,0.181110782,-0.015599512,-1.043575434,0.204179616,0.510569352,0.641249686,-0.023684542
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.45,6.7641,0.0143,-0.0006,6,4,103.6807,126.2199826,348.938446,101.1816676,74.41044554,65.4416191,127.6908448,1.511729559,124.7,0.184594868,-0.012115426,-1.028984681,0.208993263,0.516314524,0.644752419,-0.023701215
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.46,6.7641,0.0139,-0.0006,6,4,103.6883239,126.2292639,349.6985319,101.4560219,74.23470707,65.68783851,127.9301665,1.507340235,124.7,0.184521339,-0.012188956,-1.031160593,0.20628543,0.518679062,0.640997051,-0.025573688
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.47,6.2014,0.0139,-0.0005,6,4,103.4241857,125.9077044,339.0077146,100.7295333,74.65455449,65.26040719,128.5454952,1.55619364,124.7,0.187072013,-0.009638281,-1.000112011,0.213471816,0.513039319,0.647525322,-0.030372037
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.48,5.9317,0.0119,-0.0004,6,4,101.9610552,124.126502,333.9939156,99.09935651,71.92808355,64.38891196,126.6066214,1.557395111,124.7,0.201319924,0.00460963,-0.985211923,0.229787905,0.550244072,0.660969409,-0.015173957
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.49,5.6581,0.0109,-0.0002,6,4,101.1336501,123.1192262,328.6940378,98.1160962,70.65082907,63.85329335,125.7808632,1.571023109,124.7,0.209467943,0.012757648,-0.969216489,0.23975942,0.568161009,0.669322692,-0.008630359
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.5,5.3537,0.0104,0.0004,6,4,100.5764367,122.4408795,322.4701932,97.37410872,70.11142671,63.45581581,125.6045987,1.594985186,124.7,0.21499285,0.018282556,-0.950099855,0.247350502,0.575825066,0.675567003,-0.007228015
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.51,5.1186,0.01,-0.0001,6,4,100.1452479,121.9159539,317.6054451,96.84505615,69.71540886,63.18879939,125.5517379,1.614327748,124.7,0.219289242,0.022578948,-0.934899021,0.252798511,0.581489485,0.679783792,-0.006807075
