file,median_dz,total_N,initial_best_shift_m,initial_best_corr,final_fs_applied_shift_m,post_corr_residual_shift_m,post_corr_final_corr,figure_path_post_ccf,figure_path_comparison,corrected_data_path,correction_type,figure_path_initial_ccf,Note
SCPT_154032_Raw01.csv,0.01,1999,0.08,0.795,-0.08,0.0,0.801,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_154032_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_154032_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_154032_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_154032_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_154771_Raw01.csv,0.01,3552,0.03,0.34,-0.03,0.0,0.34,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_154771_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_154771_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_154771_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_154771_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_154775_Raw01.csv,0.01,3676,0.0,0.641,0.0,0.0,0.6410261567065949,N/A,N/A,ex_CPT_predrill_corrected\SCPT_154775_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_154775_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_156296_Raw01.csv,0.01,2519,0.02,0.634,-0.02,0.0,0.634,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156296_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156296_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156296_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156296_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_156298_Raw01.csv,0.01,2451,0.05,0.488,-0.05,0.0,0.489,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156298_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156298_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156298_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156298_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_156300_Raw01.csv,0.01,2262,0.07,0.649,-0.07,0.0,0.651,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156300_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156300_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156300_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156300_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_156301_Raw01.csv,0.01,2957,0.08,0.335,-0.08,0.0,0.336,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156301_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156301_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156301_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156301_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_156307_Raw01.csv,0.01,1985,0.06,0.455,-0.06,0.0,0.457,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156307_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156307_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156307_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156307_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_156308_Raw01.csv,0.01,1990,0.03,0.436,-0.03,0.0,0.438,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156308_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156308_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156308_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156308_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_156310_Raw01.csv,0.01,1738,0.05,0.44,-0.05,0.0,0.442,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156310_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156310_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156310_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156310_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_156311_Raw01.csv,0.01,1992,0.07,0.645,-0.07,0.0,0.646,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156311_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_156311_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_156311_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_156311_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_165738_Raw01.csv,0.01,3052,-0.01,0.715,0.0,-0.009999999999999787,0.7147217798391432,N/A,N/A,ex_CPT_predrill_corrected\SCPT_165738_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_negative\SCPT_165738_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_165739_Raw01.csv,0.01,2653,0.0,0.726,0.0,0.0,0.725600841795998,N/A,N/A,ex_CPT_predrill_corrected\SCPT_165739_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_165739_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_182797_Raw01.csv,0.01,2909,0.05,0.951,-0.05,0.0,0.951,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_182797_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_182797_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_182797_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_182797_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_184148_Raw01.csv,0.01,2050,0.09,0.607,-0.09,0.0,0.607,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_184148_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_184148_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_184148_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_184148_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_192457_Raw01.csv,0.01,3675,0.06,0.518,-0.06,0.0,0.518,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192457_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192457_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_192457_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_192457_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_192465_Raw01.csv,0.01,2850,0.07,0.761,-0.07,0.0,0.762,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192465_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192465_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_192465_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_192465_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_192469_Raw01.csv,0.01,3413,0.02,0.895,-0.02,0.0,0.895,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192469_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192469_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_192469_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_192469_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_192473_Raw01.csv,0.01,2650,0.0,0.791,0.0,0.0,0.790885425898864,N/A,N/A,ex_CPT_predrill_corrected\SCPT_192473_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_192473_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_192478_Raw01.csv,0.01,1710,0.05,0.772,-0.05,0.0,0.773,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192478_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192478_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_192478_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_192478_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_192480_Raw01.csv,0.01,2841,0.04,0.713,-0.04,0.0,0.714,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192480_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_192480_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_192480_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_192480_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_192483_Raw01.csv,0.01,2826,0.0,0.887,0.0,0.0,0.8866484695868373,N/A,N/A,ex_CPT_predrill_corrected\SCPT_192483_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_192483_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_195188_Raw01.csv,0.01,1950,0.0,0.939,0.0,0.0,0.9387872333802303,N/A,N/A,ex_CPT_predrill_corrected\SCPT_195188_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_195188_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_195941_Raw01.csv,0.01,2030,0.05,0.722,-0.05,0.0,0.723,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_195941_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_195941_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_195941_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_195941_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_196093_Raw01.csv,0.01,2739,0.06,0.804,-0.06,0.0,0.807,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_196093_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_196093_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_196093_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_196093_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_205817_Raw01.csv,0.01,2747,-0.06,0.831,0.0,-0.05999999999999872,0.8311751533268589,N/A,N/A,ex_CPT_predrill_corrected\SCPT_205817_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_negative\SCPT_205817_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_205818_Raw01.csv,0.01,3126,-0.05,0.777,0.0,-0.049999999999998934,0.7774648471863694,N/A,N/A,ex_CPT_predrill_corrected\SCPT_205818_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_negative\SCPT_205818_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_217000_Raw01.csv,0.01,2043,0.09,0.328,-0.09,0.0,0.329,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_217000_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_217000_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_217000_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_217000_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_36413_Raw01.csv,0.01,3150,0.0,0.912,0.0,0.0,0.9115129644208804,N/A,N/A,ex_CPT_predrill_corrected\SCPT_36413_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_36413_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_57279_Raw01.csv,0.02,1001,0.04,0.751,-0.04,-0.04,0.753,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_incomplete\SCPT_57279_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_incomplete\SCPT_57279_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_INCOMPLETE\SCPT_57279_Raw01_fs_corrected.csv,Positive_shift_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57279_Raw01_initial_corr.png,Positive initial shift. Correction applied but post-corr shift is still significant.
SCPT_57280_Raw01.csv,0.02,912,0.06,0.768,-0.06,0.0,0.77,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57280_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57280_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57280_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57280_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57339_Raw01.csv,0.02,894,0.0,0.766,0.0,0.0,0.7660072389008409,N/A,N/A,ex_CPT_predrill_corrected\SCPT_57339_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_57339_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_57341_Raw01.csv,0.02,1007,0.08,0.831,-0.08,0.0,0.838,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57341_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57341_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57341_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57341_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
