File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.12,9.365,0.1194,-0.0048,2,1,157.5857604,191.8435343,432.4290902,186.7908762,234.6987008,105.3874541,212.4279388,1.835744831,230.5,0.380281042,0.183570748,-0.629167497,0.21026118,-0.018051705,0.782607265,0.081648043
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.14,9.336,0.1192,-0.0043,2,1,157.8491238,192.1641508,432.6762846,187.5539781,235.6683928,105.8452718,213.3299277,1.83714645,230.5,0.378611198,0.181900904,-0.629738975,0.206184175,-0.022174839,0.778272535,0.077410939
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.16,9.351,0.1192,-0.005,2,1,158.2144092,192.608846,433.6853268,188.4645024,236.7360896,106.3828531,214.2732168,1.83619311,230.5,0.376299729,0.179589435,-0.632068355,0.201341189,-0.026695112,0.773206454,0.072998948
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.18,8.97,0.1166,-0.0086,2,1,157.4147478,191.6353452,427.5575401,187.6282494,235.8584521,106.0569449,214.5197978,1.85496798,230.5,0.381366834,0.18465654,-0.617838014,0.205788254,-0.022980983,0.776274697,0.071848831
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.2,8.889,0.1152,-0.0047,2,1,157.322294,191.5227927,426.8021133,187.8337156,235.5350696,106.3079109,215.0814444,1.856753706,230.5,0.381954333,0.185244039,-0.616069608,0.204693782,-0.021608955,0.77391116,0.069234095
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.22,8.808,0.1156,-0.0047,2,1,157.5962971,191.8563616,426.0086333,188.599696,237.2450993,106.6875368,216.0654881,1.863498277,230.5,0.380214181,0.183503887,-0.61420875,0.200624104,-0.028842918,0.770346517,0.064669315
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.24,8.93,0.1106,-0.0051,2,1,157.0491021,191.1902112,428.9418356,188.0614143,232.1827346,106.9900369,215.7346523,1.841308027,230.5,0.383692354,0.18698206,-0.621070466,0.203482281,-0.007273848,0.767515146,0.066201672
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.26,8.93,0.1107,-0.0041,2,1,157.3852237,191.5994027,429.6255083,188.895421,233.288739,107.4750602,216.6351852,1.841600915,230.5,0.381554408,0.184844114,-0.622663056,0.199057328,-0.012026047,0.76299204,0.062036098
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.28,8.835,0.1154,-0.0036,2,1,158.54734,193.0141531,428.5431153,191.0194254,239.9914301,108.153112,218.66162,1.861138636,230.5,0.374197638,0.177487344,-0.62014049,0.187875736,-0.040352352,0.756702935,0.052725442
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.3,8.835,0.1154,-0.0038,2,1,158.8544706,193.3880511,429.2006551,191.8068728,240.9831795,108.6202757,219.5210176,1.861168327,230.5,0.372262359,0.175552065,-0.621673675,0.183761867,-0.044476274,0.752392772,0.048802882
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.32,8.846,0.1257,-0.0042,2,1,161.2699563,196.3286424,430.052767,195.9184844,253.8249117,109.8787633,222.8355481,1.887288069,230.5,0.357171155,0.16046086,-0.623657053,0.162552185,-0.096393843,0.740873257,0.033816815
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.34,8.805,0.1257,-0.0045,2,1,161.4995978,196.6082061,429.9286477,196.602127,254.9599112,110.2652872,223.6772696,1.890179449,230.5,0.35574821,0.159037916,-0.623368397,0.159068836,-0.100855459,0.737361699,0.03004661
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.36,8.914,0.1366,-0.004,2,1,164.0673349,199.7341468,432.590083,200.9920283,268.0374956,111.684912,226.9782418,1.909076544,230.5,0.33997394,0.143263646,-0.629539727,0.136985615,-0.150876017,0.724569242,0.015396701
