File Name,,Depth,qc,fs,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SDMT_92545_raw_result.csv,92545,19.52,11.982,0.0274,11.982,0.0274,-0.0137,7,2,232.0433737,282.4875853,630.4679408,211.4855476,156.3124502,213.9009578,362.1928213,1.70994083,398,0.539527696,0.342817401,-0.460010302,0.632295342,0.934595115,0.620938911,0.09427528
SDMT_92545_raw_result.csv,92545,19.53,11.7129,0.0272,11.7129,0.0272,-0.0137,7,2,231.6613962,282.0225693,625.0515205,210.4205014,155.8307009,213.1031868,361.8341034,1.723613375,398,0.541175199,0.344464904,-0.451382074,0.637344089,0.937681838,0.624675512,0.095266176
SDMT_92545_raw_result.csv,92545,19.54,11.5514,0.0271,11.5514,0.0271,-0.0136,7,2,231.4510793,281.7665313,621.776343,209.7875429,155.5698131,212.6428025,361.6705719,1.732163883,398,0.542083475,0.34537318,-0.446128446,0.640356687,0.939357416,0.626838231,0.09571823
SDMT_92545_raw_result.csv,92545,19.55,11.4361,0.0271,11.4361,0.0271,-0.0136,7,2,231.3605092,281.656272,619.4290468,209.3793007,155.4889877,212.3660542,361.6905406,1.738840511,398,0.542474866,0.345764571,-0.442346156,0.642304562,0.939877095,0.628140549,0.095663019
SDMT_92545_raw_result.csv,92545,19.56,11.3669,0.027,11.3669,0.027,-0.0132,7,2,231.2395713,281.5090433,618.0271002,209.0692936,155.2928291,212.1455906,361.5472937,1.742293094,398,0.542997727,0.346287433,-0.440080303,0.64378626,0.941139451,0.629179218,0.096059146
SDMT_92545_raw_result.csv,92545,19.57,11.267,0.027,11.267,0.027,-0.013,7,2,231.1604847,281.412764,615.9780535,208.7117546,155.2225386,211.9061979,361.5704294,1.748188757,398,0.543339797,0.346629503,-0.43675933,0.64549787,0.941592185,0.630308291,0.095995157
SDMT_92545_raw_result.csv,92545,19.58,11.217,0.027,11.217,0.027,-0.013,7,2,231.1349564,281.381686,614.9632734,208.5337075,155.1882054,211.800602,361.6052627,1.751226582,398,0.543450239,0.346739944,-0.435110543,0.64635131,0.941813397,0.63080673,0.095898823
SDMT_92545_raw_result.csv,92545,19.59,11.1854,0.027,11.1854,0.027,-0.0126,7,2,231.1296651,281.3752445,614.3334042,208.4225162,155.1671859,211.7446311,361.6444281,1.753197245,398,0.543473131,0.346762837,-0.434085779,0.646884658,0.941948851,0.631071027,0.095790519
SDMT_92545_raw_result.csv,92545,19.6,11.1736,0.0271,11.1736,0.0271,-0.0124,7,2,231.2235556,281.489546,614.1175247,208.448761,155.3095541,211.8074693,361.862166,1.754656023,398,0.54306699,0.346356695,-0.433734313,0.646758745,0.941031757,0.630774307,0.095188623
SDMT_92545_raw_result.csv,92545,19.61,11.1876,0.029,11.1876,0.029,-0.0124,7,2,232.7104413,283.2996676,614.4424338,209.731393,158.13738,213.0707065,365.114415,1.765951195,398,0.536657066,0.339946772,-0.43426324,0.640624374,0.922987856,0.624827939,0.086241235
SDMT_92545_raw_result.csv,92545,19.62,11.2016,0.0315,11.2016,0.0315,-0.0124,7,2,234.5892233,285.5868805,614.7671311,211.3579651,161.8032242,214.6071813,369.1115607,1.780501974,398,0.528616007,0.331905712,-0.434791542,0.632898792,0.900071074,0.617642712,0.075353075
SDMT_92545_raw_result.csv,92545,19.63,11.3092,0.0323,11.3092,0.0323,-0.0124,7,2,235.3156291,286.4712007,617.0478975,212.2421921,163.0206223,215.3811379,370.3909059,1.77904141,398,0.52552429,0.328813995,-0.438494645,0.628723967,0.892575295,0.614042812,0.071893055
SDMT_92545_raw_result.csv,92545,19.64,11.4246,0.0334,11.4246,0.0334,-0.0124,7,2,236.2528463,287.6121607,619.4773141,213.3272981,164.6595097,216.3272436,372.0828173,1.77884777,398,0.521549391,0.324839097,-0.442424075,0.623624408,0.882572241,0.609659727,0.067335549
SDMT_92545_raw_result.csv,92545,19.65,11.5476,0.034,11.5476,0.034,-0.0126,7,2,236.8382383,288.3248119,622.0477011,214.12751,165.5762429,217.0122115,373.02263,1.775305565,398,0.519074636,0.322364342,-0.446564774,0.619880327,0.877020234,0.606498379,0.064812917
SDMT_92545_raw_result.csv,92545,19.66,11.4323,0.0342,11.4323,0.0342,-0.0128,7,2,236.8802757,288.3759878,619.6976714,213.8421146,165.8037375,216.8350312,373.3274869,1.78326616,398,0.518897158,0.322186864,-0.442779727,0.621214045,0.87564722,0.607315166,0.06399599
SDMT_92545_raw_result.csv,92545,19.67,11.167,0.0343,11.167,0.0343,-0.0128,7,2,236.6717604,288.1221431,614.1940411,212.9530088,165.8163393,216.1860694,373.4523738,1.799634187,398,0.519777801,0.323067507,-0.433858901,0.62538048,0.875571219,0.610312536,0.063661522
SDMT_92545_raw_result.csv,92545,19.68,10.9594,0.0332,10.9594,0.0332,-0.0129,7,2,235.6859666,286.9220463,609.8363103,211.5358688,164.1360343,215.0505493,371.8694293,1.805915655,398,0.523951736,0.327241442,-0.426738572,0.632057429,0.885756444,0.615578892,0.067909209
SDMT_92545_raw_result.csv,92545,19.69,10.7095,0.0321,10.7095,0.0321,-0.0129,7,2,234.6232019,285.6282458,604.5156354,209.9381406,162.4078819,213.7690434,370.2285174,1.814909805,398,0.528471174,0.33176088,-0.417975529,0.639639087,0.896341045,0.621555809,0.072331576
SDMT_92545_raw_result.csv,92545,19.7,10.6209,0.0311,10.6209,0.0311,-0.0129,7,2,233.8238942,284.6551755,602.6301325,208.9874972,160.8930927,212.9834101,368.7331258,1.814525063,398,0.531883762,0.335173468,-0.414851624,0.644177577,0.905711882,0.62523773,0.076378859
SDMT_92545_raw_result.csv,92545,19.71,10.6329,0.0311,10.6329,0.0311,-0.013,7,2,233.8703615,284.7117445,602.920077,209.0359091,160.9010201,213.0481002,368.7835535,1.813909074,398,0.531685054,0.33497476,-0.41533264,0.643945954,0.905662611,0.624934042,0.076242109
SDMT_92545_raw_result.csv,92545,19.72,10.6449,0.0311,10.6449,0.0311,-0.013,7,2,233.9168081,284.7682881,603.2102643,209.0843642,160.9089697,213.1127557,368.8339606,1.813292699,398,0.531486474,0.33477618,-0.415813828,0.643714178,0.905613206,0.62463061,0.076105434
SDMT_92545_raw_result.csv,92545,19.73,10.698,0.0312,10.698,0.0312,-0.013,7,2,234.0891679,284.9781175,604.3885335,209.349959,161.0878417,213.3524122,369.0488398,1.810725229,398,0.530749903,0.334039609,-0.417765253,0.642444709,0.904502188,0.623506689,0.075523013
SDMT_92545_raw_result.csv,92545,19.74,11.167,0.0315,11.167,0.0315,-0.013,7,2,234.9177037,285.9867697,614.4092848,211.2741872,161.7981274,214.8755318,369.672961,1.784155414,398,0.52721675,0.330506455,-0.434209288,0.63329525,0.900102574,0.616393067,0.07383328
SDMT_92545_raw_result.csv,92545,19.75,12.1896,0.0342,12.1896,0.0342,-0.013,7,2,237.934169,289.6589884,635.3585034,216.5043163,166.1921809,219.1250989,373.9365764,1.741781829,398,0.514457971,0.317747676,-0.467737407,0.608841521,0.87330717,0.596809211,0.062365804
SDMT_92545_raw_result.csv,92545,19.76,12.5855,0.036,12.5855,0.036,-0.013,7,2,239.5639346,291.6430509,643.1973079,218.890536,168.876995,221.1062649,376.5756357,1.730618271,398,0.507631674,0.310921379,-0.479999527,0.597880236,0.857281396,0.587808583,0.055333087
SDMT_92545_raw_result.csv,92545,19.77,12.8392,0.0366,12.8392,0.0366,-0.0132,7,2,240.2148686,292.4354922,648.1523572,220.0728249,169.8138349,222.0782743,377.4897509,1.720716736,398,0.504918197,0.308207903,-0.487673783,0.592493492,0.851749257,0.583422099,0.052908587
SDMT_92545_raw_result.csv,92545,19.78,12.8162,0.0368,12.8162,0.0368,-0.0151,7,2,240.3639238,292.6169508,647.7339432,220.1162169,170.0773175,222.152618,377.8005981,1.723128012,398,0.504297881,0.307587587,-0.487028025,0.59229634,0.850198863,0.583087391,0.052085467
SDMT_92545_raw_result.csv,92545,19.79,12.6624,0.0369,12.6624,0.0369,-0.0151,7,2,240.3366933,292.5838005,644.7851333,219.6749478,170.147244,221.8478633,377.9484665,1.731829694,398,0.504411177,0.307700882,-0.482465129,0.594303061,0.849787802,0.584460159,0.051694151
SDMT_92545_raw_result.csv,92545,19.8,12.328,0.0369,12.328,0.0369,-0.0151,7,2,240.0735736,292.2634809,638.2569844,218.5686978,170.0017984,221.0255462,377.9219193,1.74980293,398,0.505506572,0.308796278,-0.472288994,0.599351634,0.850642989,0.588173717,0.051764394
SDMT_92545_raw_result.csv,92545,19.81,12.1319,0.0368,12.1319,0.0368,-0.0151,7,2,239.8523129,291.9941201,634.3902328,217.8527152,169.779385,220.4970718,377.7920524,1.760098882,398,0.506428634,0.30971834,-0.466212269,0.602632789,0.851952146,0.59056759,0.052108087
SDMT_92545_raw_result.csv,92545,19.82,12.1293,0.0367,12.1293,0.0367,-0.0151,7,2,239.8137719,291.9472006,634.3699753,217.789924,169.6416089,220.4714038,377.7060591,1.759831421,398,0.506589333,0.309879039,-0.466180336,0.602921058,0.852763977,0.590684007,0.052335734
SDMT_92545_raw_result.csv,92545,19.83,12.1637,0.0366,12.1637,0.0366,-0.0149,7,2,239.8108119,291.9435971,635.08928,217.8528961,169.520282,220.5423148,377.6282095,1.757526885,398,0.506601677,0.309891382,-0.467313582,0.602631959,0.853479428,0.590362425,0.052541866
SDMT_92545_raw_result.csv,92545,19.84,12.1982,0.0368,12.1982,0.0368,-0.0149,7,2,240.0102011,292.1863317,635.8086712,218.0890056,169.8119893,220.7630388,377.9519604,1.75685169,398,0.505770578,0.309060284,-0.468445681,0.601548743,0.851760125,0.589362101,0.051684907
SDMT_92545_raw_result.csv,92545,19.85,12.3434,0.037,12.3434,0.037,-0.0149,7,2,240.3123326,292.554144,638.721718,218.6972711,170.1515911,221.2700326,378.2997083,1.750161447,398,0.504512542,0.307802248,-0.473016858,0.598763555,0.849762253,0.587068183,0.050765245
SDMT_92545_raw_result.csv,92545,19.86,12.6663,0.0375,12.6663,0.0375,-0.0149,7,2,240.965588,293.3494115,645.0872016,220.059796,170.9750307,222.3730819,379.0811394,1.73573188,398,0.50179787,0.305087576,-0.482933499,0.592552696,0.844934479,0.582095485,0.048701735
SDMT_92545_raw_result.csv,92545,19.87,13.1506,0.0425,13.1506,0.0425,-0.0149,7,2,244.6558301,297.8418801,654.4348676,224.4044136,177.8299918,225.9442393,385.4557902,1.736324389,398,0.486599558,0.289889263,-0.49732006,0.573002163,0.805624013,0.566163765,0.032025501
SDMT_92545_raw_result.csv,92545,19.88,14.7614,0.0439,14.7614,0.0439,-0.0149,7,2,246.2107518,299.7348283,684.0084667,230.4760681,180.548456,230.3862198,387.4637087,1.662949845,398,0.480264121,0.283553827,-0.54151829,0.546304974,0.790452809,0.546694888,0.026829816
SDMT_92545_raw_result.csv,92545,19.89,15.6724,0.0465,15.6724,0.0465,-0.0149,7,2,248.3082188,302.2882663,699.8742085,234.386328,184.0539707,233.526624,390.595506,1.635394408,398,0.471781213,0.275070919,-0.564448612,0.529481277,0.771222971,0.533155913,0.018779492
SDMT_92545_raw_result.csv,92545,19.9,16.3567,0.0482,16.3567,0.0482,-0.0149,7,2,249.6449975,303.9156492,711.4310953,237.0950688,186.306046,235.7024309,392.5970634,1.614765643,398,0.466412107,0.269701812,-0.580826563,0.51799081,0.759061275,0.523881882,0.013668203
SDMT_92545_raw_result.csv,92545,19.91,16.8027,0.0492,16.8027,0.0492,-0.0149,7,2,250.4246711,304.864817,718.8168666,238.7674714,187.6184073,237.0540194,393.7749207,1.601414106,398,0.463293844,0.26658355,-0.591154614,0.51096185,0.752041854,0.51816396,0.010672527
SDMT_92545_raw_result.csv,92545,19.92,17.1717,0.0514,17.1717,0.0514,-0.0149,7,2,251.8843239,306.6417856,724.8436202,240.8234026,190.352083,238.694994,396.1346033,1.596448083,398,0.457482055,0.260771761,-0.59950393,0.50238811,0.73757658,0.511265444,0.004697944
SDMT_92545_raw_result.csv,92545,19.93,16.8872,0.0529,16.8872,0.0529,-0.0153,7,2,252.7316113,307.6732659,720.2662,240.859118,192.1201903,238.7239402,397.6200412,1.613868731,398,0.454123904,0.25741361,-0.593168861,0.502239815,0.728330838,0.511144183,0.000955126
SDMT_92545_raw_result.csv,92545,19.94,16.4067,0.0544,16.4067,0.0544,-0.0192,7,2,253.4762402,308.5797707,712.3892598,240.3660448,193.867226,238.3192825,399.0333861,1.639376493,398,0.451181914,0.254471619,-0.58217247,0.504289057,0.719278483,0.512840708,-0.002593082
SDMT_92545_raw_result.csv,92545,19.95,15.8377,0.0556,15.8377,0.0556,-0.0211,7,2,253.9508415,309.1575462,702.8749839,239.4526964,195.2550894,237.5739514,400.1130843,1.667957334,398,0.449311294,0.252601,-0.568727038,0.508096118,0.712145151,0.515973056,-0.005295213
SDMT_92545_raw_result.csv,92545,19.96,15.2457,0.0559,15.2457,0.0559,-0.0221,7,2,254.2677616,309.5433619,692.748895,237.4953743,195.0704861,236.4127275,400.3309773,1.697927757,398,0.448064114,0.25135382,-0.554215583,0.516303859,0.713091045,0.520872882,-0.005839643
SDMT_92545_raw_result.csv,92545,19.97,14.6653,0.0561,14.6653,0.0561,-0.0226,7,2,254.0800563,309.3148511,682.5828014,235.9209329,195.2207898,235.1975208,400.4526121,1.725210064,398,0.448802606,0.252092312,-0.539431835,0.522955287,0.712320832,0.52602633,-0.006143432
SDMT_92545_raw_result.csv,92545,19.98,14.0463,0.0554,14.0463,0.0554,-0.0228,7,2,253.3044984,308.3706937,671.4594543,233.7483684,194.2826934,233.5304936,399.722542,1.751746962,398,0.451859689,0.255149395,-0.523001628,0.532206817,0.717137724,0.533139343,-0.004318656
SDMT_92545_raw_result.csv,92545,19.99,13.5697,0.0548,13.5697,0.0548,-0.0229,7,2,252.6322954,307.5523596,662.693102,232.0006768,193.4786904,232.1949027,399.1056581,1.77284943,398,0.454516952,0.257806657,-0.509859985,0.539711717,0.721284626,0.538874888,-0.002774184
SDMT_92545_raw_result.csv,92545,20,13.0737,0.054,13.0737,0.054,-0.0229,7,2,251.7862855,306.5224346,653.3626933,230.0510765,192.4178778,230.7035249,398.2840201,1.794946249,393,0.445228957,0.248518663,-0.508322789,0.535508256,0.714140158,0.532676168,-0.013355757
SDMT_92545_raw_result.csv,92545,20.01,12.6086,0.0503,12.6086,0.0503,-0.0229,7,2,249.3029927,303.4992955,644.4130077,226.7325255,187.7210298,228.1868879,394.5699817,1.803507303,393,0.455140617,0.258430323,-0.494530225,0.550038591,0.738852635,0.543644635,-0.003986906
SDMT_92545_raw_result.csv,92545,20.02,12.0089,0.0473,12.0089,0.0473,-0.0229,7,2,246.9705645,300.6598177,632.5551701,223.2023562,183.7526948,225.4689669,391.3365735,1.82297919,393,0.464540454,0.26783016,-0.47595783,0.565730825,0.760218808,0.555627081,0.00424162
SDMT_92545_raw_result.csv,92545,20.03,11.7782,0.0445,11.7782,0.0445,-0.0228,7,2,245.0824919,298.3612945,627.9150412,220.9524323,180.0357459,223.7352291,388.2378033,1.822835325,393,0.472214756,0.275504462,-0.468595261,0.575862172,0.780654192,0.563346272,0.012191565
SDMT_92545_raw_result.csv,92545,20.04,11.5783,0.0423,11.5783,0.0423,-0.0228,7,2,243.5396074,296.4830003,623.8518341,219.0790966,177.0497696,222.2780048,385.6870856,1.823608685,393,0.478530024,0.28181973,-0.462103283,0.584376776,0.797378735,0.56988074,0.01878323
SDMT_92545_raw_result.csv,92545,20.05,11.4669,0.0401,11.4669,0.0401,-0.0228,7,2,242.0606547,294.6825362,621.5819163,217.4827821,174.0404377,221.0175856,383.0393236,1.818950035,393,0.484621278,0.287910983,-0.458458095,0.591689927,0.814521939,0.575567341,0.025671955
SDMT_92545_raw_result.csv,92545,20.06,11.3246,0.0363,11.3246,0.0363,-0.0228,7,2,239.4421708,291.4948166,618.6533614,214.8218401,168.7418687,218.8352928,378.1264966,1.807014838,393,0.495497682,0.298787388,-0.453735506,0.604000578,0.845439469,0.585490253,0.038580825
SDMT_92545_raw_result.csv,92545,20.07,11.2516,0.0361,11.2516,0.0361,-0.0228,7,2,239.2515923,291.262808,617.1567919,214.4448328,168.4285051,218.5616433,377.8845732,1.81038117,393,0.496293926,0.299583632,-0.4513135,0.605757096,0.847298254,0.586741517,0.039220825
SDMT_92545_raw_result.csv,92545,20.08,11.1555,0.0361,11.1555,0.0361,-0.0228,7,2,239.1652654,291.1577144,615.167434,214.0982206,168.3838721,218.3220766,377.9082116,1.816280145,393,0.496654812,0.299944518,-0.448084869,0.607374727,0.847563286,0.587838224,0.039158272
SDMT_92545_raw_result.csv,92545,20.09,11.044,0.036,11.044,0.036,-0.0229,7,2,238.9896054,290.9438675,612.8402449,213.6341826,168.1912751,217.9864779,377.791463,1.822611623,393,0.497389553,0.300679259,-0.444294678,0.609544486,0.848707738,0.589376579,0.039467254
SDMT_92545_raw_result.csv,92545,20.1,10.9909,0.0356,10.9909,0.0356,-0.023,7,2,238.6839832,290.5718056,611.7422703,213.2076448,167.6026443,217.6634286,377.2771509,1.823738826,393,0.498669181,0.301958887,-0.442501455,0.611543063,0.852213647,0.590859648,0.040829546
SDMT_92545_raw_result.csv,92545,20.11,10.9929,0.0352,10.9929,0.0352,-0.023,7,2,238.4469482,290.2832413,611.8149343,212.9832596,167.0386725,217.4951554,376.7712763,1.82148622,393,0.499662766,0.302952472,-0.44262023,0.612596042,0.855584254,0.591633036,0.042171303
SDMT_92545_raw_result.csv,92545,20.12,10.9949,0.0353,10.9949,0.0353,-0.023,7,2,238.5480489,290.4063204,611.8875841,213.0522952,167.1816016,217.582141,376.9581702,1.822066261,393,0.499238859,0.302528565,-0.442738968,0.612271959,0.854728955,0.591233173,0.041675385
SDMT_92545_raw_result.csv,92545,20.13,11.0171,0.0354,11.0171,0.0354,-0.023,7,2,238.6747606,290.5605782,612.3895524,213.1958592,167.3342963,217.726531,377.1498614,1.821411792,393,0.498707821,0.301997527,-0.443558992,0.611598342,0.853816026,0.590569781,0.041166993
SDMT_92545_raw_result.csv,92545,20.14,11.1247,0.0355,11.1247,0.0355,-0.023,7,2,238.9081203,290.8446682,614.6985539,213.6530579,167.5284836,218.1126349,377.3627427,1.815579548,393,0.497730568,0.301020273,-0.447322379,0.609456137,0.852656224,0.588798009,0.040602705
SDMT_92545_raw_result.csv,92545,20.15,11.3438,0.0364,11.3438,0.0364,-0.0229,7,2,239.8103714,291.9430608,619.32799,214.9762613,168.8952958,219.2112985,378.6951442,1.807634631,393,0.49396112,0.297250826,-0.454825391,0.603282002,0.84453064,0.583773514,0.037078099
SDMT_92545_raw_result.csv,92545,20.16,11.5822,0.0376,11.5822,0.0376,-0.0228,7,2,240.9159086,293.2889322,624.3010098,216.5209342,170.6679403,220.4919272,380.401598,1.800353219,393,0.489361666,0.292651372,-0.462823028,0.596122375,0.834089813,0.577948529,0.03258208
SDMT_92545_raw_result.csv,92545,20.17,11.9013,0.0394,11.9013,0.0394,-0.0228,7,2,242.4749411,295.1868849,630.8496992,218.6578033,173.2635526,222.2479906,382.8461244,1.791785629,393,0.482911242,0.286200948,-0.473258028,0.586301646,0.818995751,0.570015779,0.026176467
SDMT_92545_raw_result.csv,92545,20.18,12.1896,0.0408,12.1896,0.0408,-0.0228,7,2,243.7048342,296.684146,636.6775699,220.4258213,175.2620651,223.6934054,384.704222,1.783044646,393,0.477851815,0.281141521,-0.482453746,0.578248385,0.807527243,0.563533224,0.021334827
SDMT_92545_raw_result.csv,92545,20.19,12.2395,0.0411,12.2395,0.0411,-0.0228,7,2,243.9775471,297.0161443,637.7035635,220.7629287,175.6821362,223.9920272,385.1306939,1.78195542,393,0.476733411,0.280023117,-0.484063929,0.576720207,0.805133294,0.562199153,0.02022687
SDMT_92545_raw_result.csv,92545,20.2,12.328,0.0413,12.328,0.0413,-0.0228,7,2,244.2235911,297.3156762,639.493028,221.1748988,175.9819412,224.3457755,385.442646,1.778246314,393,0.475725449,0.279015155,-0.486866107,0.574855826,0.803428229,0.560621109,0.019417208
SDMT_92545_raw_result.csv,92545,20.21,12.2972,0.0417,12.2972,0.0417,-0.0228,7,2,244.4785021,297.6260025,638.9133264,221.2916729,176.5031421,224.4753456,385.9670993,1.782092194,393,0.474682233,0.277971939,-0.485959194,0.574327993,0.800470933,0.56004373,0.018057481
SDMT_92545_raw_result.csv,92545,20.22,12.3049,0.0418,12.3049,0.0418,-0.0228,7,2,244.5809093,297.7506722,639.0974722,221.375227,176.6391378,224.5710963,386.1374117,1.782307367,393,0.47426344,0.277553146,-0.486247369,0.57395049,0.79970073,0.559617267,0.017616317
SDMT_92545_raw_result.csv,92545,20.23,12.3434,0.0417,12.3434,0.0417,-0.0228,7,2,244.587189,297.7583171,639.8921837,221.4543404,176.520719,224.6583592,386.0744118,1.779827096,393,0.474237765,0.277527471,-0.487490087,0.573593182,0.800371354,0.559228767,0.017779484
SDMT_92545_raw_result.csv,92545,20.24,12.3626,0.0475,12.3626,0.0475,-0.0227,7,2,248.1680206,302.1175903,640.3040582,224.570614,184.0940708,227.1819001,392.7197982,1.807078658,393,0.459703593,0.262993298,-0.488133543,0.559619415,0.758362731,0.548058593,0.000713236
SDMT_92545_raw_result.csv,92545,20.25,12.4318,0.0503,12.4318,0.0503,-0.0226,7,2,249.8848485,304.2076416,641.703061,226.2122744,187.6710219,228.4793852,395.7206166,1.816269521,393,0.452809406,0.256099112,-0.490316063,0.552335786,0.739119066,0.542363623,-0.006898837
SDMT_92545_raw_result.csv,92545,20.26,12.7393,0.0502,12.7393,0.0502,-0.0226,7,2,250.1737839,304.5593891,647.7543434,227.1885856,187.6143253,229.2783024,395.7392209,1.799301169,393,0.4516538,0.254943506,-0.499701913,0.548029166,0.739421217,0.538873052,-0.006945849
SDMT_92545_raw_result.csv,92545,20.27,12.9815,0.0502,12.9815,0.0502,-0.0226,7,2,250.4364212,304.8791215,652.4648068,227.9835566,187.669655,229.9324972,395.8437946,1.786613566,393,0.450604531,0.253894237,-0.50694759,0.544536106,0.739126349,0.536023836,-0.007210063
SDMT_92545_raw_result.csv,92545,20.28,13.093,0.0499,13.093,0.0499,-0.0226,7,2,250.3973978,304.8316147,654.6325921,228.1983868,187.3193051,230.1328939,395.6098604,1.779582203,393,0.450760365,0.254050071,-0.510264538,0.543594244,0.740994937,0.53515267,-0.006618913
SDMT_92545_raw_result.csv,92545,20.29,13.8272,0.0499,13.8272,0.0499,-0.0226,7,2,251.0242615,305.5947532,668.4566197,230.516777,187.494624,231.9798742,395.8189821,1.742664013,393,0.448260018,0.251549724,-0.531161891,0.533485967,0.740059439,0.527158993,-0.007147379
SDMT_92545_raw_result.csv,92545,20.3,14.3039,0.0502,14.3039,0.0502,-0.0226,7,2,251.558773,306.2454628,677.2035956,232.1208399,187.9816074,233.2628476,396.2762999,1.721155034,393,0.44613296,0.249422666,-0.544162348,0.526551514,0.737465487,0.521643693,-0.008302083
SDMT_92545_raw_result.csv,92545,20.31,14.9075,0.0506,14.9075,0.0506,-0.0228,7,2,252.1794744,307.0010993,688.0168252,234.1064129,188.6187104,234.8421071,396.8561628,1.695071775,393,0.443668578,0.246958283,-0.560003681,0.518033844,0.73408204,0.514896208,-0.009764293
SDMT_92545_raw_result.csv,92545,20.32,16.0915,0.0519,16.0915,0.0519,-0.0232,7,2,253.1123298,308.1367494,708.4386085,238.5194596,190.889512,237.9739414,398.4419191,1.646411502,393,0.43997623,0.243265936,-0.589253794,0.499358713,0.722114822,0.501648434,-0.013752127
SDMT_92545_raw_result.csv,92545,20.33,17.5907,0.0523,17.5907,0.0523,-0.0234,7,2,253.831709,309.0125154,733.0020162,242.5757611,191.6072049,241.2328368,399.1524753,1.588916781,393,0.437138127,0.240427833,-0.623338841,0.482495533,0.718362143,0.488047017,-0.015533876
SDMT_92545_raw_result.csv,92545,20.34,19.409,0.0596,19.409,0.0596,-0.0236,7,2,258.3438813,314.5055946,761.1127049,250.4303184,200.3400748,247.3758397,406.3364505,1.552229975,393,0.419518041,0.222807747,-0.660971836,0.4506289,0.673793315,0.462900814,-0.0333719
SDMT_92545_raw_result.csv,92545,20.35,21.5311,0.0669,21.5311,0.0669,-0.0238,7,2,262.3832575,319.4230961,791.9316099,258.4316468,208.6253324,253.5540974,412.8541337,1.509363136,393,0.404003362,0.207293068,-0.700665425,0.419178375,0.633269636,0.438232409,-0.049284732
SDMT_92545_raw_result.csv,92545,20.36,25.0178,0.0694,25.0178,0.0694,-0.0242,7,2,262.9776407,320.146693,838.7123168,266.4777168,211.4868921,259.9194342,415.3405243,1.417769709,393,0.4017406,0.205030306,-0.758058148,0.388518986,0.619646591,0.413437897,-0.055289112
SDMT_92545_raw_result.csv,92545,20.37,26.2864,0.0741,26.2864,0.0741,-0.025,7,2,265.439338,323.1435419,854.7532639,270.5144555,216.1271264,263.2409931,419.0992301,1.401873649,393,0.392423279,0.195712985,-0.777003235,0.373484075,0.597942829,0.400739676,-0.064298106
SDMT_92545_raw_result.csv,92545,20.38,27.3358,0.0849,27.3358,0.0849,-0.0258,7,2,270.6252505,329.4568267,867.6735454,276.9692605,227.2342018,267.7720853,426.7546165,1.407765279,393,0.373074587,0.176364293,-0.792005932,0.349903085,0.5478284,0.383673421,-0.082399567
SDMT_92545_raw_result.csv,92545,20.39,27.5204,0.0953,27.5204,0.0953,-0.0259,7,2,275.2712343,335.1128069,869.9496171,281.8585092,238.037827,270.6517287,433.2891717,1.430016477,393,0.356052694,0.1593424,-0.794625687,0.332404407,0.501380014,0.372976751,-0.097595726
SDMT_92545_raw_result.csv,92545,20.4,28.6352,0.1052,28.6352,0.1052,-0.0259,7,2,279.5100963,340.2731607,883.2916207,287.4554573,247.463449,274.4833135,439.075592,1.429284126,393,0.340771197,0.144060903,-0.809845795,0.312741695,0.462546722,0.358919142,-0.110861978
SDMT_92545_raw_result.csv,92545,20.41,28.0124,0.1273,28.0124,0.1273,-0.0255,7,2,289.2514748,352.1322302,875.9451962,293.6600705,267.631795,278.0182989,450.0783477,1.498096272,393,0.306513147,0.109802853,-0.801493916,0.291386736,0.384197475,0.346122677,-0.135612062
SDMT_92545_raw_result.csv,92545,20.42,27.9874,0.1402,27.9874,0.1402,-0.0252,7,2,294.1693208,358.1191731,875.6895803,297.6902278,279.0899366,280.2567047,455.8150093,1.526534683,393,0.289654089,0.092943795,-0.801202056,0.27775617,0.342275529,0.338103626,-0.148277434
SDMT_92545_raw_result.csv,92545,20.43,27.9625,0.1509,27.9625,0.1509,-0.025,7,2,298.0037214,362.7871391,875.4347213,300.8585172,288.3545338,281.9749832,460.2480061,1.548859304,393,0.276703637,0.079993343,-0.800910975,0.2671695,0.309618869,0.331991257,-0.157955876
SDMT_92545_raw_result.csv,92545,20.44,27.8894,0.1612,27.8894,0.1612,-0.025,7,2,301.5043239,367.0487421,874.6019999,303.6879325,297.0904931,283.456258,464.2641249,1.570495799,393,0.265025255,0.06831496,-0.799959314,0.257808976,0.279772829,0.326751793,-0.166644013
SDMT_92545_raw_result.csv,92545,20.45,27.8933,0.1694,27.8933,0.1694,-0.0246,7,2,304.1740893,370.2988914,874.6919898,305.9710095,303.9062205,284.6704329,467.3267118,1.585547231,393,0.256209412,0.059499118,-0.800062201,0.250319255,0.257090443,0.322477476,-0.173218998
SDMT_92545_raw_result.csv,92545,20.46,27.6857,0.1759,27.6857,0.1759,-0.0244,7,2,306.2146371,372.7830365,872.2416716,307.3402397,309.2738981,285.2932168,469.6519496,1.602283641,393,0.249523327,0.052813033,-0.79725692,0.245854205,0.239582326,0.32029213,-0.178182276
