File Name,File Key,d,End Depth,Measured Vs,Subset_Region,Subset_Geology,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
SDMT,122141,2.5,3,158,6,1,5.884329651,0.011401052,126.1417316,153.5638472,395.7974801,119.4852015,86.28969206,104.0227035,195.6398646,1.556658521
SDMT,122141,3,3.5,177,6,1,6.123557012,0.011830083,129.7257101,157.9269514,408.6098904,126.0230946,91.24224703,109.9518242,205.1636754,1.542125671
SDMT,122141,3.5,4,181,6,1,9.098620631,0.020994689,142.3701497,173.3201823,482.0997018,147.186384,111.5865835,127.0501664,229.8963252,1.410887834
SDMT,122141,4,4.5,166,6,1,6.889348772,0.023614563,144.0303499,175.3412955,439.0061632,149.2841193,122.0999182,127.6349392,240.4723592,1.58426736
SDMT,122141,4.5,5,200,6,1,0.55889714,0.002120288,90.78649116,110.5226849,174.3418239,85.60734994,69.83712146,75.06926634,177.4836064,2.714201887
SDMT,122141,5,5.5,140,6,1,0.814062124,0.016739861,109.0174147,132.7168527,199.3461892,113.6107374,128.819418,96.73139064,238.8033167,2.842875532
SDMT,122141,5.5,6,146,6,1,1.17369929,0.02230239,120.3485046,146.511223,229.9565796,127.1029353,145.257423,107.100548,254.3465512,2.68886454
SDMT,122141,6,6.5,151,6,1,2.864567597,0.030024249,143.3573225,174.5219578,325.4707295,152.1035367,157.4483883,127.7586423,271.8026776,2.192635231
SDMT,122141,6.5,7,151,6,1,1.292132851,0.017281441,123.8933004,150.8266266,249.251618,130.5595442,134.9887739,111.1717726,256.4342902,2.523854735
SDMT,122141,7,7.5,186,6,1,3.020194673,0.0296188,144.2129436,175.5635835,338.3498182,155.7250101,160.9228581,134.0138445,281.8277097,2.104554941
SDMT,122141,7.5,8,140,6,1,10.68617605,0.02884301,173.6185233,211.3616805,550.7630608,178.4769314,141.055203,163.4099875,288.3245723,1.482274635
SDMT,122141,8,8.5,179,6,1,2.165665408,0.009797555,132.5627422,161.3807297,302.5890074,132.4233079,109.6480693,120.8059302,251.5752051,2.171297953
SDMT,122141,8.5,9,170,6,1,3.254518525,0.012557067,146.5811699,178.4466416,354.7896624,145.5295269,120.6428765,132.9279848,264.5196212,2.021230185
SDMT,122141,9,9.5,202,6,1,1.408176587,0.039659621,142.9834641,174.0668259,265.2439281,158.9762404,204.7930517,131.6420962,309.6037352,2.731730371
SDMT,122141,9.5,10,199,6,1,1.59438892,0.057732533,152.0875012,185.1500015,275.9785951,171.769634,242.7215549,140.2999191,329.7565188,2.790963452
SDMT,122141,10,10.5,150,6,1,1.874715525,0.029793301,150.9227064,183.7319904,300.3847257,155.6751417,169.8268916,137.8423628,306.8057697,2.511022931
SDMT,122141,10.5,11,169,6,1,1.233773852,0.019422998,137.7536363,167.7000789,257.9447166,139.0659156,147.3669293,126.9259694,292.8203987,2.697024422
SDMT,122141,11,11.5,126,6,1,0.787281998,0.009569257,123.1999928,149.9825999,218.5334241,118.5305034,116.2905112,113.6135859,269.2706271,2.876661843
SDMT,122141,11.5,12,125,6,1,0.672475967,0.003826399,115.6407506,140.7800442,208.5201846,103.6747891,86.01684949,104.1801305,241.385857,2.827370549
SDMT,122141,12,12.5,133,6,1,1.100018949,0.008415441,132.2726037,161.0275176,250.8484503,122.5870864,109.098506,120.7827708,271.2514426,2.654240675
SDMT,122141,12.5,13,140,6,1,0.923970974,0.00372668,124.5526445,151.6293064,237.7729167,109.3414187,85.37999163,111.3189487,246.1622439,2.637854887
SDMT,122141,13,13.5,122,6,1,0.734648824,0.002305725,118.7186142,144.5270085,220.0085095,100.6342715,75.34201606,104.6091368,233.1343957,2.730519437
SDMT,122141,13.5,14,166,6,1,1.721608957,0.015492842,151.8933472,184.9136401,300.3256233,140.9867705,131.8805195,139.949341,303.3662597,2.511728705
SDMT,122141,14,14.5,161,6,1,2.55214695,0.007767724,153.4956747,186.8642997,342.0142141,136.9608316,104.0354746,141.2598016,280.6596718,2.190768068
SDMT,122141,14.5,15,172,6,1,1.583234174,0.007332243,144.6566427,176.1037389,290.541561,127.0053738,102.2576095,132.5087165,280.013547,2.46781182
SDMT,122141,15,15.5,216,6,1,2.289605641,0.027168847,169.2978834,206.101771,331.795221,157.9348006,161.1649336,157.2371951,335.7202657,2.520553317
SDMT,122141,15.5,16,215,6,1,4.982843535,0.037059583,193.9202232,236.0767935,441.5722781,182.5945038,173.9624057,182.0848785,354.4464535,2.113897744
SDMT,122141,16,16.5,189,6,1,4.212951586,0.033279384,190.0463096,231.3607248,415.7137435,176.0520143,168.064179,177.6945631,351.861893,2.212415981
SDMT,122141,16.5,17,210,6,1,4.155847268,0.025946984,186.8934286,227.5224348,415.4655332,170.5514327,153.7188643,175.1901168,343.2479833,2.172111601
SDMT,122141,17,17.5,239,6,1,6.063129783,0.029575629,199.7773264,243.20718,480.6871117,183.1540471,158.0584048,188.5392756,352.7321717,1.97935522
SDMT,122141,17.5,18,186,6,1,5.770427998,0.015434149,189.0066701,230.0950766,473.4944949,168.7177847,127.0711797,178.7783724,326.3683539,1.893483129
SDMT,122141,18,18.5,183,6,1,4.796806991,0.017534015,189.0306902,230.1243185,442.7386615,167.5563834,134.9012857,177.3010545,333.710093,2.0422363
SDMT,122141,18.5,19,250,6,1,5.37138285,0.018067823,194.2527097,236.4815597,462.9884742,172.3130379,138.343774,182.0253952,337.5957048,1.998860962
SDMT,122141,19,19.5,275,6,1,5.559777551,0.043394694,209.964268,255.6086741,473.8179923,192.0583194,184.4544439,198.1756619,380.9511474,2.11916154
SDMT,122141,19.5,20,194,6,1,4.603529219,0.093343191,226.0879445,275.2374976,444.5186053,209.9488629,257.5411018,206.9920341,422.9851231,2.469239702
SDMT,122141,20,20.5,222,6,1,3.732307309,0.09297124,221.2915228,269.3983756,411.4516738,204.0296521,262.2651498,202.1663077,424.7890528,2.631222459
SDMT,122141,20.5,21,237,6,1,9.348570545,0.154718188,262.4282671,319.4778904,577.483411,250.7704283,311.8153359,242.346126,459.7906013,2.158624541
SDMT,122141,21,21.5,338,6,1,13.03338372,0.095982457,256.1947446,311.8892543,657.2924408,246.791497,252.4370141,245.9702422,435.8023218,1.814438995
SDMT,122141,21.5,22,435,6,1,11.08019426,0.14727135,271.2632994,330.2335819,619.0943705,257.9236619,309.4044016,250.5934521,462.9075799,2.066329356
SDMT,122141,22,22.5,388,6,1,8.731059088,0.182931771,273.1896509,332.5787054,565.8932628,255.9650931,339.1028853,248.1015791,478.0449408,2.304511479
SDMT,122141,22.5,23,223,6,1,14.97873062,0.128458726,279.5777852,340.3555646,697.1574896,264.9183049,286.5221918,262.0145843,460.9857189,1.864825474
SCPT,57351,0,0.5,62,2,1,1.974281107,0.046207273,93.28318087,113.5621332,204.3422013,88.40807692,111.3086626,50.35740834,124.8742766,2.508315447
SCPT,57351,0.5,1,62,2,1,0.926548974,0.01115114,83.05248739,101.107376,171.3158969,85.43544439,83.78127978,54.98510588,137.4737037,2.625441071
SCPT,57351,1,1.5,68,2,1,1.641899053,0.015651219,100.7637824,122.6689525,223.9573865,107.0574466,102.886574,71.14095702,164.9407171,2.365193767
SCPT,57351,1.5,2,85,2,1,1.218434269,0.011214715,97.38777616,118.5590319,206.6935524,102.3628543,95.84578563,72.90564031,171.8487343,2.475222234
SCPT,57351,2,2.5,83,2,1,0.713187461,0.020244671,95.13371802,115.8149611,172.9197698,107.8988461,132.2872278,76.07127778,197.0960905,2.935599403
SCPT,57351,2.5,3,97,2,1,0.549165849,0.013385828,90.31468368,109.9483106,159.0849719,100.6694253,116.7655982,74.88135199,196.19853,3.033340255
SCPT,57351,3,3.5,81,2,1,0.624764717,0.015087192,95.40351209,116.143406,169.799519,106.3552412,123.91939,80.74696826,208.1646706,2.979826487
SCPT,57351,3.5,4,96,2,1,1.957540796,0.020823489,120.2230833,146.3585362,268.1456248,132.4378159,134.0942301,101.7261338,226.9786875,2.279529459
SCPT,57351,4,4.5,104,2,1,4.583493752,0.027262968,142.7003878,173.7222112,375.0157106,156.5206024,143.2728276,121.7644469,244.1951586,1.874991706
SCPT,57351,4.5,5,134,2,1,2.418311189,0.019978192,128.9405745,156.9711342,296.4748306,140.8714763,134.9849938,111.634951,240.0993948,2.18415492
SCPT,57351,5,5.5,121,2,1,0.735375467,0.012350434,104.3565094,127.0427071,190.4385394,114.5591543,123.5068774,92.92511312,229.3188627,2.854104395
SCPT,57351,5.5,6,126,2,1,0.346408312,0.009515264,91.70950687,111.6463562,146.624337,100.7907589,119.2239824,83.68870435,225.588744,3.324711112
SCPT,57351,6,6.5,109,2,1,0.846825814,0.016173097,112.9661457,137.5240035,208.9328964,125.597868,139.5020519,101.807333,248.49685,2.791145617
SCPT,57351,6.5,7,131,2,1,4.266102331,0.024402892,152.8205585,186.0424191,382.277574,159.8037535,142.6040872,135.8437785,270.5298206,1.956164798
SCPT,57351,7,7.5,147,2,1,1.433583079,0.018704423,127.8568522,155.6518201,255.7272434,139.3920181,145.6184083,115.8503772,263.974572,2.533383217
SCPT,57351,7.5,8,127.5,2,1,1.328522055,0.018542065,128.2777051,156.1641627,250.1483778,138.1509821,145.5382525,116.6511621,268.0190237,2.60278751
SCPT,57351,8,8.5,116,2,1,0.453089391,0.013970172,106.992267,130.2514555,171.1809029,116.0050251,142.9327162,99.30458863,260.378125,3.274744881
SCPT,57351,8.5,9,111,2,1,0.921462773,0.015990158,123.320556,150.1293725,223.9723197,130.34824,140.7788433,113.0696742,270.3866088,2.817383628
SCPT,57351,9,9.5,102,2,1,0.551131562,0.011774087,113.1758974,137.7793533,189.0268933,116.6611302,129.2964231,103.9651161,262.5229087,3.104004177
SCPT,57351,9.5,10,139.5,2,1,0.462605029,0.019719338,116.5077584,141.8355319,181.1374286,123.3768818,163.3206293,107.3718237,284.1264628,3.358837465
SCPT,57351,10,10.5,125,2,1,0.621925705,0.021257889,124.3355698,151.3650415,202.8362041,130.021505,162.6240556,114.3277749,291.2098283,3.169031649
SCPT,57351,10.5,11,109,2,1,2.575451744,0.022115578,155.9185747,189.8139171,332.9027802,154.403413,147.1038411,142.6260902,299.3953322,2.313448755
SCPT,57351,11,11.5,161.5,2,1,6.083012331,0.033240873,183.8660524,223.8369333,460.6055902,181.0440703,161.0425261,169.0958001,321.3767684,1.916125065
SCPT,57351,11.5,12,199.5,2,1,4.266475661,0.033486886,177.1362846,215.6441726,403.8444805,174.3644031,166.8561187,162.7312736,324.3946808,2.1329284
SCPT,57351,12,12.5,184.5,2,1,2.432429829,0.02905536,163.255046,198.7452734,329.7422064,159.776026,164.6673763,150.0549272,320.5065708,2.451917309
SCPT,57351,12.5,13,160.5,2,1,3.879781877,0.031794579,177.5220684,216.1138224,395.0440531,171.9775664,164.4912883,163.5048899,328.7181275,2.187857777
SCPT,57351,13,13.5,163,2,1,2.901099252,0.03529533,173.8110941,211.5961145,354.5466305,168.4871788,175.7142529,159.8692963,335.7508352,2.414458238
SCPT,57351,13.5,14,148,2,1,3.604344144,0.031170634,180.204838,219.3798028,386.4050383,170.3554806,163.4280851,164.9435551,334.0194773,2.27651721
SCPT,57351,14,14.5,148,2,1,2.293518374,0.0264521,167.6775956,204.1292469,327.3007666,156.6552546,158.0727709,153.97986,328.8362474,2.537082512
SCPT,57351,14.5,15,175,2,1,1.097247372,0.031941114,154.1032849,187.603999,253.630707,145.9995032,179.2538784,142.0101065,338.1022954,3.085615955
SCPT,57351,15,15.5,147.5,2,1,0.842518232,0.023221242,147.8740057,180.0205287,238.7004631,135.2772744,158.4340256,134.3798493,326.4858977,3.156626618
SCPT,57351,15.5,16,168.5,2,1,0.987125623,0.023912935,153.0555785,186.3285304,252.4560841,138.597052,158.3365178,139.0580796,330.8094976,3.073992518
SCPT,57351,16,16.5,160,2,1,2.682800426,0.032444563,181.547979,221.014931,357.8325158,165.634165,169.0601178,166.1489044,349.5052404,2.494090295
SCPT,57351,16.5,17,175,2,1,15.96221991,0.088012473,246.0326856,299.5180521,692.6467307,244.3280397,230.1080421,235.3206083,406.3118106,1.644849717
SCPT,57351,17,17.5,198,2,1,21.10365606,0.089426944,249.8810928,304.2030695,773.0323161,255.1816044,228.0777085,247.3149341,411.0465195,1.476207836
SCPT,57351,17.5,18,306,2,1,24.45138636,0.09118079,252.7832751,307.736161,819.8363922,262.3127516,229.0560023,255.0413617,415.5298912,1.397675245
SCPT,57351,18,18.5,314,2,1,3.220599767,0.044216058,195.8520749,238.4286129,388.1628218,177.8812289,191.1621317,180.7611051,375.2146085,2.4647256
SCPT,57351,18.5,19,239,2,1,0.729528521,0.013752436,151.5349438,184.4773229,239.2435412,122.9075558,127.6600903,133.4774161,321.0281188,3.218253877
SCPT,57351,19,19.6,234,2,1,1.2342,0.0378,172.7694355,210.3280084,278.2373642,151.6216456,185.0501206,157.1819461,368.837104,3.130243697
SDMT,92539,0,1,156,7,1,1.499893907,0.017385671,87.17035816,106.120436,194.1106786,82.87558182,83.62904216,51.90993692,125.9246327,2.436708862
SDMT,92539,1,1.5,156,7,1,1.815145447,0.014002347,101.2357579,123.2435313,233.3832469,108.4433816,99.40496973,71.59320078,162.8592577,2.2685591
SDMT,92539,1.5,2,218,7,1,1.830555588,0.012431836,104.3941298,127.0885058,242.1807021,116.3396719,103.8352451,78.03328763,174.819003,2.231758698
SDMT,92539,2,2.5,182,7,1,3.80202984,0.007971375,116.6439403,142.0013186,328.2412351,131.7792928,97.60136672,89.65099165,176.8809569,1.774803685
SDMT,92539,2.5,3,152,7,1,0.957641229,0.009986345,98.04166215,119.355067,198.2322597,116.0813734,111.9626162,79.21534059,189.7328412,2.586217339
SDMT,92539,3,3.5,135,7,1,3.70031203,0.016766337,131.0679182,159.5609439,337.1210885,148.7756031,126.5102243,105.2617542,213.8799927,1.939636367
SDMT,92539,3.5,4,131,7,1,4.382426792,0.026013074,142.4478437,173.4147663,364.7489361,161.002993,145.1859602,116.4167567,235.1175186,1.936889303
SDMT,92539,4,4.5,121,7,1,4.121996221,0.025037586,143.9010986,175.1839462,360.7831561,160.348442,144.6170525,119.1123113,241.3893308,1.977101079
SDMT,92539,4.5,5,150,7,1,1.965580087,0.017659065,126.8121382,154.3799943,275.0028885,142.5843543,136.4050742,107.2794641,235.9795094,2.335423872
SDMT,92539,5,5.5,135,7,1,5.088183272,0.035089937,159.0666191,193.6463189,399.1451195,174.5407635,164.5029237,133.92342,266.5115587,1.957965496
SDMT,92539,5.5,6,120,7,1,3.262991109,0.021784365,144.4910661,175.9021674,340.3195715,156.2051114,142.3457609,123.8480166,255.4965523,2.106736526
SDMT,92539,6,6.5,146,7,1,0.832160144,0.006144535,108.1951028,131.7157773,205.3491644,112.713668,100.6146684,93.73417792,219.1357404,2.714841705
SDMT,92539,6.5,7,175,7,1,3.728697582,0.015556833,144.3267891,175.7021781,365.7478109,152.5263976,125.4373329,128.3751169,254.9448886,1.93166763
SDMT,92539,7,7.5,143,7,1,8.793216449,0.022102777,171.0316534,208.2124476,508.0015013,177.9397531,135.3916661,152.5565656,273.4591427,1.600531025
SDMT,92539,7.5,8,178,7,1,9.815404407,0.030690237,181.0463622,220.404267,533.3001788,189.2425347,151.8630345,162.2559435,290.4780013,1.609694265
SDMT,92539,8,8.5,147,7,1,7.021174549,0.021677846,171.1484401,208.3546228,472.2431344,175.0589398,138.2446029,152.8525447,281.3744672,1.734593762
SDMT,92539,8.5,9,211,7,1,9.782083395,0.024268277,180.7990102,220.1031429,538.9992247,185.424709,140.5689698,164.5094901,290.5322036,1.583459628
SDMT,92539,9,9.5,145,7,1,7.086371893,0.020985087,174.8598692,212.8728842,479.4051321,176.330251,137.9944155,157.5813715,288.4445616,1.741096303
SDMT,92539,9.5,10,157,7,1,4.347293967,0.02598936,168.9045066,205.6228776,400.8113981,169.5970264,150.6378869,151.7111517,299.4716793,2.050911253
SDMT,92539,10,10.5,146,7,1,8.95440691,0.022132124,185.0355652,225.2606881,529.4196178,184.6100004,139.9006386,168.4451027,298.6114488,1.651337858
SDMT,92539,10.5,11,142,7,1,3.482249013,0.037033899,173.7406374,211.5103412,373.2014384,174.1806157,176.6741719,155.490509,320.9022469,2.288378865
SDMT,92539,11,11.5,155,7,1,6.792605377,0.05165793,200.2536897,243.7871005,480.836605,199.5639608,193.1275435,178.2289381,340.6499491,2.004055684
SDMT,92539,11.5,12,170,7,1,8.857945828,0.039378526,201.9270847,245.824277,534.3063898,199.4788419,170.8089601,183.2526815,333.1334703,1.792685669
SDMT,92539,12,12.5,165,7,1,7.065115495,0.062945205,207.8630557,253.0506765,493.0284962,207.1442351,209.031783,186.573112,357.2352657,2.025173097
SDMT,92539,12.5,13,213,7,1,9.515203159,0.04020832,206.369532,251.2324738,553.4791423,203.0614749,171.6947691,189.7339211,341.1968835,1.760620309
SDMT,92539,13,13.5,235,7,1,13.99070411,0.047311172,217.9485252,265.3286393,643.7607361,219.584142,179.6908755,205.4773649,352.9042381,1.573480085
SDMT,92539,13.5,14,206,7,1,12.87364286,0.040315088,215.0186744,261.7618645,626.1748944,213.5681398,170.7774502,202.42597,348.67989,1.598354025
SDMT,92539,14,14.5,231,7,1,15.01545247,0.025665237,207.6219857,252.7572,666.5010164,209.7148982,150.0374498,201.3385702,332.1635608,1.431868387
SDMT,92539,14.5,15,259,7,1,14.84799354,0.033497379,214.8041942,261.5007581,665.9570441,215.1755028,161.2547219,207.487217,346.8513347,1.486429432
SDMT,92539,15,15.5,205,7,1,9.691615163,0.020217893,202.714715,246.7831313,567.8633289,191.9486903,140.0078617,188.8595564,326.5360011,1.669851763
SDMT,92539,15.5,16,169,7,1,2.45693681,0.0211885,173.9604124,211.7778934,343.3452998,154.8280943,145.4703781,157.000655,327.8794347,2.49603897
SDMT,92539,16,16.5,190,7,1,7.46833556,0.029259077,208.2529876,253.5253763,518.0688931,191.9671856,157.1775804,190.9136595,347.4907476,1.905672437
SDMT,92539,16.5,17,161,7,1,13.06072242,0.048057471,230.1913929,280.233,642.2163969,222.1394011,183.4878319,217.439702,375.046999,1.665918617
SDMT,92539,17,17.5,209,7,1,7.219037921,0.063761138,226.1120515,275.2668453,517.2739526,211.3787839,209.6790649,206.0654302,390.2803913,2.086264458
SDMT,92539,17.5,18,142,7,1,10.51262719,0.030806526,220.0212656,267.8519755,594.2321155,204.8692187,159.0088837,206.4147497,358.638218,1.728925103
SCPT,124801,0,1,124.7,6,4,4.36311192,0.007592947,93.38045256,113.6805509,291.8916961,86.74856445,61.69347255,56.51537673,113.9648164,1.654609589
SCPT,124801,1,1.5,124.7,6,4,2.485398567,0.002755116,95.95676757,116.8169344,263.0924575,96.85139615,64.84638984,65.45193699,132.1400637,1.867435936
SCPT,124801,1.5,2,136.5,6,4,2.629108718,0.003957684,102.3902778,124.6490339,278.0145702,107.9663493,74.34219816,74.75867292,151.0531807,1.868404495
SCPT,124801,2,2.5,152.6,6,4,2.695458893,0.004562543,106.839189,130.0650997,287.8021644,116.3813049,81.28810221,81.45746518,164.0866425,1.871020998
SCPT,124801,2.5,3,173,6,4,3.417533055,0.008346859,118.1026735,143.7771677,321.4766475,132.2593042,97.81234936,93.73599329,187.1139755,1.833345015
SCPT,124801,3,3.5,196,6,4,4.005597185,0.01144331,128.224813,156.0997723,347.2989,142.4962477,108.5104101,103.1477565,203.6384043,1.830758452
SCPT,124801,3.5,4,215.2,6,4,4.835299619,0.016093447,139.6703433,170.0334615,378.5378064,154.3858863,121.7377329,113.4635888,221.0499882,1.817424643
SCPT,124801,4,4.5,230.5,6,4,4.6398948,0.017688486,144.304426,175.6749534,377.27066,157.7510869,127.3083082,117.7154539,230.9304498,1.88520323
SCPT,124801,4.5,5,216.4,6,4,2.272843348,0.041322556,143.5798452,174.7928551,292.6199036,169.2174071,197.7189573,117.5560956,263.8393745,2.494178248
SCPT,124801,5,5.5,195.6,6,4,1.792058631,0.080130693,149.8031266,182.3690237,268.8252863,184.1941211,273.2448101,123.4125621,294.430239,2.869871687
SCPT,124801,5.5,6,180.2,6,4,3.257681132,0.029755663,155.6035325,189.4303874,339.8416258,170.5361179,171.0378881,127.065443,266.0633318,2.288682995
SCPT,124801,6,6.5,235.1,6,4,2.948973121,0.012074175,145.0186715,176.5444697,329.6659105,147.6361168,117.8478466,118.9516197,241.5000081,2.188501895
SCPT,124801,6.5,7,227.2,6,4,3.04613994,0.044106445,166.7119347,202.9536597,336.1526457,178.2799392,196.6050764,135.9567616,291.4956296,2.489676746
SCPT,124801,7,7.5,220.4,6,4,2.833958807,0.019350366,156.3317427,190.3169042,328.884335,158.0147801,143.3748505,128.181222,266.5293068,2.374412411
SCPT,124801,7.5,8,191.2,6,4,2.196570185,0.007533228,142.4239138,173.3856341,300.5030996,138.6072379,110.6846914,116.3980049,239.3313281,2.371037637
SCPT,124801,8,8.5,218.9,6,4,2.826771393,0.039224489,169.1535238,205.926029,336.0525928,173.5279293,185.8467946,140.8482459,301.8847377,2.518511739
SCPT,124801,8.5,9,254.8,6,4,3.054636271,0.102135573,191.4929429,233.1218436,356.7523434,203.9164822,275.8267978,156.7496106,347.2096112,2.692613904
SCPT,124801,9,9.5,225.3,6,4,3.832144257,0.148516738,208.6277707,253.9816339,390.3651664,223.9105144,325.9252586,169.6673272,370.3131107,2.667320977
SCPT,124801,9.5,10,270.3,6,4,4.350611239,0.218030821,221.628181,269.8082204,400.8972073,241.1537177,393.4632641,181.0231675,394.8590623,2.761910505
SCPT,124801,10,10.5,246.8,6,4,2.34115897,0.053501232,178.7658849,217.6280338,326.5455492,178.2294711,212.1145048,149.4102572,331.6114064,2.750155231
SCPT,124801,10.5,11,219.1,6,4,3.640852906,0.144378687,211.3433576,257.2875657,382.1917685,218.8554237,318.6685746,175.20009,383.1187203,2.761238846
SCPT,124801,11,11.5,277.7,6,4,6.636443172,0.143669898,232.0116613,282.448979,476.0648414,236.937726,306.4634505,193.3724788,389.0302062,2.38187338
SCPT,124801,11.5,12,268.6,6,4,8.956922786,0.095381371,231.9562892,282.3815695,536.181812,234.4320235,256.3007767,197.5305148,373.76662,2.078740552
SCPT,124801,12,12.5,261.3,6,4,9.479117593,0.047129839,217.4626453,264.7371334,550.168366,212.0943615,184.8863276,190.0203547,344.7960282,1.879167586
SCPT,124801,12.5,13,258.7,6,4,9.862789109,0.035396121,214.0264401,260.5539271,560.8413757,207.421192,169.0048511,188.7095343,335.6785007,1.805126128
SCPT,124801,13,13.5,302.6,6,4,8.059916391,0.036844397,212.6285318,258.8521257,521.1621461,200.7761034,169.1891501,185.8923552,340.226012,1.945905957
SCPT,124801,13.5,14,257.9,6,4,9.690183148,0.028636327,212.2359314,258.3741774,561.2542014,201.9964475,156.4260907,188.8736398,332.8146435,1.783883572
SCPT,124801,14,14.5,277.4,6,4,9.558697938,0.025281274,211.2049559,257.1190768,560.2980197,199.3861236,150.9159447,188.4254327,330.4072232,1.776311604
SCPT,124801,14.5,15,260.8,6,4,4.597441512,0.041596475,205.0825375,249.6656978,424.941774,186.5065843,181.4544526,178.4347001,353.672743,2.351332519
SCPT,124801,15,15.5,235.8,6,4,6.612066854,0.099252005,239.3107979,291.3348844,491.4381048,222.8612933,253.3572002,203.9763244,400.4355948,2.359850173
SCPT,124801,15.5,16,313.5,6,4,3.920405743,0.052143731,210.717578,256.5257471,406.6494822,187.5789986,196.9712312,180.9613607,369.8785589,2.542214531
SCPT,124801,16,16.5,219.5,6,4,2.825184126,0.028163077,194.3248371,236.5693669,367.136256,165.4580525,157.0139119,165.4502096,343.2919878,2.610098341
SCPT,124801,16.5,17,257.5,6,4,3.297874646,0.055362521,211.2809655,257.2116102,392.3749838,185.7047098,201.8858327,180.4538053,378.1391231,2.65121414
SCPT,124801,17,17.5,287.4,6,4,2.561714031,0.127370166,218.053065,265.4559052,355.5578854,201.8439037,293.5215124,187.9987658,423.7538206,3.066778058
SCPT,124801,17.5,18,268.2,6,4,2.491653773,0.058810207,205.1544299,249.753219,351.7037691,177.3440474,206.9493757,177.0173204,385.9537027,2.902137914
SCPT,124801,18,18.5,228.7,6,4,2.561312565,0.020661027,193.6333253,235.7275264,363.591938,156.340322,137.8981664,164.2057122,339.3267419,2.621440381
SCPT,124801,18.5,19,233.4,6,4,4.075744575,0.03281277,212.3983131,258.5718594,428.6176425,177.8053517,161.0311228,183.813651,364.0806726,2.40597741
SCPT,124801,19,19.5,315.8,6,4,15.3081,0.0631,256.0279943,311.686254,690.5208606,241.0029586,203.5387373,235.6906894,401.6582121,1.719089292
SCPT,192480,0,1,244,8,1,1.708803796,0.022230072,89.51204813,108.971189,202.8161239,85.97352901,90.79938162,52.97829351,127.930471,2.390680557
SCPT,192480,1,1.5,244,8,1,1.627641637,0.05257251,112.792856,137.313042,224.6903208,133.171694,182.0579828,78.65771055,193.2656017,2.666360966
SCPT,192480,1.5,2,300,8,1,1.540860978,0.057915463,118.3611327,144.0918137,230.5978415,147.6318444,209.3146758,86.49110007,213.2596439,2.707537623
SCPT,192480,2,2.5,162,8,1,1.922834149,0.063073277,127.8723394,155.670674,255.0555563,164.9445255,234.606647,96.48957509,230.2876843,2.612968037
SCPT,192480,2.5,3,212,8,1,0.443149382,0.011891231,87.3747066,106.369208,151.2629444,109.8117811,126.2701033,71.9303852,192.9846251,3.097200761
SCPT,192480,3,3.5,203,8,1,1.195690451,0.044640722,119.4770145,145.4502786,221.4602509,159.41751,221.7407732,97.0332779,240.894934,2.821867683
SCPT,192480,3.5,4,178,8,1,1.246365598,0.055071889,125.9934673,153.3833515,227.3477379,166.9658997,243.1267719,103.3755438,256.7970647,2.893526794
SCPT,192480,4,4.5,156,8,1,0.991539996,0.045630488,122.7344933,149.4159049,213.0479572,157.1988314,222.6468362,101.9729151,258.2409536,3.017475209
SCPT,192480,4.5,5,134,8,1,0.97301825,0.035085056,123.0172235,149.7600981,215.6508513,149.7365053,194.3790322,102.6337439,256.6697213,2.975855142
SCPT,192480,5,5.5,154,8,1,0.833554175,0.038184542,122.424357,149.0383477,205.2869722,148.7052538,204.3113952,103.9375517,265.8728832,3.122700304
SCPT,192480,5.5,6,172,8,1,0.985157276,0.036964232,128.2496721,156.1300356,220.3061729,150.6124323,197.2295939,108.9063049,271.2620319,3.026632472
SCPT,192480,6,6.5,160,8,1,1.079486915,0.039756978,132.7683813,161.6310729,227.7253924,153.3454539,201.8093325,113.6261271,279.8785783,3.021895812
SCPT,192480,6.5,7,156,8,1,0.970795214,0.030004721,129.9307893,158.176613,222.2385406,144.7446053,178.5935721,111.6863959,274.9200555,3.0283578
SCPT,192480,7,7.5,130,8,1,0.987233493,0.020819221,128.9811181,157.0204916,226.3219657,137.1692145,151.7682112,110.7933136,266.9849334,2.937727688
SCPT,192480,7.5,8,171,8,1,1.123710158,0.019157517,132.162884,160.8939457,235.4240333,136.9555169,145.8800413,114.201863,268.869807,2.880799477
SCPT,192480,8,8.5,162,8,1,1.228476501,0.024074645,139.2005718,169.4615657,246.1991773,144.0437329,160.8146096,119.9605991,281.5809423,2.894260295
SCPT,192480,8.5,9,159,8,1,1.131679137,0.022340788,138.0274483,168.0334154,241.1132181,140.4195397,154.5863376,119.7627995,282.8722724,2.932103869
SCPT,192480,9,9.5,147,8,1,1.520621691,0.031199607,151.2088992,184.0803991,273.3395659,153.7691595,172.4588126,130.4820167,300.2666912,2.807172641
SCPT,192480,9.5,10,201,8,1,1.701942815,0.044502844,160.4562394,195.3380306,285.7429715,164.6005095,199.7571036,138.5983927,318.9399441,2.84538648
