TYPE,CODE,CODE_CPT,gwl,a
CPT,1367,,2,
CPT,1374,,2,
CPT,1375,,2,
CPT,1376,,2,
CPT,1377,,2,
CPT,1379,,2,
CPT,1380,,2,
CPT,1385,,2,
CPT,1392,,2,
CPT,1398,,2,
CPT,1401,,2,
CPT,1403,,2,
CPT,1419,,2,
CPT,1420,,2,
CPT,1422,,2,
CPT,1423,,2,
CPT,1437,,2,
CPT,1446,,2,
CPT,1462,,2,
CPT,1483,,2,
CPT,1501,,2,
CPT,1506,,2,
CPT,1507,,2,
CPT,1508,,2,
CPT,2153,,2,
CPT,2181,,2,
CPT,2189,,2,
CPT,2200,,2,
CPT,2222,,2,
CPT,2223,,2,
CPT,2225,,2,
CPT,2227,,2,
CPT,2230,,2,
CPT,2231,,2,
CPT,2232,,2,
CPT,2233,,2,
CPT,2234,,2,
CPT,2236,,2,
CPT,2240,,2,
CPT,2245,,2,
CPT,2292,,2,
CPT,2293,,2,
CPT,2309,,2,
CPT,2310,,2,
CPT,2311,,2,
CPT,2312,,2,
CPT,2313,,2,
CPT,2314,,2,
CPT,2316,,2,
CPT,2317,,2,
CPT,2318,,2,
CPT,2319,,2,
CPT,2320,,2,
CPT,2322,,2,
CPT,2324,,2,
CPT,2325,,2,
CPT,2326,,2,
CPT,2327,,2,
CPT,2329,,2,
CPT,2331,,2,
CPT,2333,,2,
CPT,2334,,2,
CPT,2336,,2,
CPT,2337,,2,
CPT,2338,,2,
CPT,2339,,2,
CPT,2340,,2,
CPT,2341,,2,
CPT,2342,,2,
CPT,2346,,2,
CPT,2348,,2,
CPT,2350,,2,
CPT,2352,,2,
CPT,2353,,2,
CPT,2354,,2,
CPT,2355,,2,
CPT,2357,,2,
CPT,2358,,2,
CPT,2359,,2,
CPT,2360,,2,
CPT,2361,,2,
CPT,2368,,2,
CPT,2369,,2,
CPT,2372,,2,
CPT,2373,,2,
CPT,2375,,2,
CPT,2376,,2,
CPT,2377,,2,
CPT,2378,,2,
CPT,2379,,2,
CPT,2381,,2,
CPT,2382,,2,
CPT,2383,,2,
CPT,2384,,2,
CPT,2433,,2,
CPT,2442,,2,
CPT,2443,,2,
CPT,2444,,2,
CPT,2446,,2,
CPT,2447,,2,
CPT,2448,,2,
CPT,2449,,2,
CPT,2450,,2,
CPT,2451,,2,
CPT,2452,,2,
CPT,2454,,2,
CPT,2455,,2,
CPT,2457,,2,
CPT,2458,,2,
CPT,2459,,2,
CPT,2460,,2,
CPT,2461,,2,
CPT,2462,,2,
CPT,2463,,2,
CPT,2464,,2,
CPT,2465,,2,
CPT,2466,,2,
CPT,2467,,2,
CPT,2468,,2,
CPT,2474,,2,
CPT,2476,,2,
CPT,2477,,2,
CPT,2478,,2,
CPT,2483,,2,
CPT,2484,,2,
CPT,2486,,2,
CPT,2487,,2,
CPT,2488,,2,
CPT,2489,,2,
CPT,2490,,2,
CPT,2491,,2,
CPT,2498,,2,
CPT,2499,,2,
CPT,2500,,2,
CPT,2501,,2,
CPT,2502,,2,
CPT,2503,,2,
CPT,2504,,2,
CPT,2505,,2,
CPT,2506,,2,
CPT,2507,,2,
CPT,2508,,2,
CPT,2509,,2,
CPT,2510,,2,
CPT,2511,,2,
CPT,2512,,2,
CPT,2555,,2,
CPT,2556,,2,
CPT,2557,,2,
CPT,2558,,2,
CPT,2559,,2,
CPT,2560,,2,
CPT,2562,,2,
CPT,2563,,2,
CPT,2564,,2,
CPT,2565,,2,
CPT,2596,,2,
CPT,2597,,2,
CPT,2599,,2,
CPT,2600,,2,
CPT,2601,,2,
CPT,2602,,2,
CPT,2603,,2,
CPT,2605,,2,
CPT,2606,,2,
CPT,2607,,2,
CPT,2608,,2,
CPT,2609,,2,
CPT,2610,,2,
CPT,2611,,2,
CPT,2612,,2,
CPT,2614,,2,
CPT,2615,,2,
CPT,2616,,2,
CPT,2617,,2,
CPT,2618,,2,
CPT,2620,,2,
CPT,2621,,2,
CPT,2622,,2,
CPT,2623,,2,
CPT,2624,,2,
CPT,2625,,2,
CPT,2626,,2,
CPT,2627,,2,
CPT,2628,,2,
CPT,2629,,2,
CPT,2630,,2,
CPT,2631,,2,
CPT,2632,,2,
CPT,2633,,2,
CPT,2634,,2,
CPT,2635,,2,
CPT,2636,,2,
CPT,2637,,2,
CPT,2639,,2,
CPT,2641,,2,
CPT,2642,,2,
CPT,2643,,2,
CPT,2644,,2,
CPT,2645,,2,
CPT,2646,,2,
CPT,2647,,2,
CPT,2648,,2,
CPT,2649,,2,
CPT,2651,,2,
CPT,2652,,2,
CPT,2653,,2,
CPT,2654,,2,
CPT,2656,,2,
CPT,2657,,2,
CPT,2658,,2,
CPT,2660,,2,
CPT,2661,,2,
CPT,2663,,2,
CPT,2664,,2,
CPT,2665,,2,
CPT,2666,,2,
CPT,2667,,2,
CPT,2668,,2,
CPT,2669,,2,
CPT,2670,,2,
CPT,2671,,2,
CPT,2672,,2,
CPT,2674,,2,
CPT,2676,,2,
CPT,2686,,2,
CPT,2687,,2,
CPT,2688,,2,
CPT,2689,,2,
CPT,2690,,2,
CPT,2691,,2,
CPT,2692,,2,
CPT,2693,,2,
CPT,2694,,2,
CPT,2695,,2,
CPT,2696,,2,
CPT,2697,,2,
CPT,2698,,2,
CPT,2699,,2,
CPT,2700,,2,
CPT,2701,,2,
CPT,2702,,2,
CPT,2703,,2,
CPT,2704,,2,
CPT,2705,,2,
CPT,2706,,2,
CPT,2708,,2,
CPT,2712,,2,
CPT,2713,,2,
CPT,2715,,2,
CPT,2717,,2,
CPT,2719,,2,
CPT,2720,,2,
CPT,2721,,2,
CPT,2722,,2,
CPT,2723,,2,
CPT,2724,,2,
CPT,2725,,2,
CPT,2726,,2,
CPT,2739,,2,
CPT,2740,,2,
CPT,2741,,2,
CPT,2742,,2,
CPT,2743,,2,
CPT,2744,,2,
CPT,2745,,2,
CPT,2746,,2,
CPT,2747,,2,
CPT,2748,,2,
CPT,2749,,2,
CPT,2750,,2,
CPT,2751,,2,
CPT,2752,,2,
CPT,2753,,2,
CPT,2754,,2,
CPT,2755,,2,
CPT,2756,,2,
CPT,2757,,2,
CPT,2758,,2,
CPT,2759,,2,
CPT,2760,,2,
CPT,2761,,2,
CPT,2762,,2,
CPT,2763,,2,
CPT,2764,,2,
CPT,2765,,2,
CPT,2767,,2,
CPT,2768,,2,
CPT,2769,,2,
CPT,2770,,2,
CPT,2771,,2,
CPT,2772,,2,
CPT,2773,,2,
CPT,2774,,2,
CPT,2775,,2,
CPT,2776,,2,
CPT,2777,,2,
CPT,2778,,2,
CPT,2779,,2,
CPT,2780,,2,
CPT,2781,,2,
CPT,2782,,2,
CPT,2783,,2,
CPT,2784,,2,
CPT,2785,,2,
CPT,2786,,2,
CPT,2788,,2,
CPT,2789,,2,
CPT,2790,,2,
CPT,2791,,2,
CPT,2792,,2,
CPT,2793,,2,
CPT,2794,,2,
CPT,2795,,2,
CPT,2796,,2,
CPT,2797,,2,
CPT,2887,,2,
CPT,2888,,2,
CPT,2890,,2,
CPT,2891,,2,
CPT,2892,,2,
CPT,2893,,2,
CPT,2894,,2,
CPT,2895,,2,
CPT,2902,,2,
CPT,2903,,2,
CPT,2904,,2,
CPT,2906,,2,
CPT,2907,,2,
CPT,2908,,2,
CPT,2911,,2,
CPT,2912,,2,
CPT,2913,,2,
CPT,2914,,2,
CPT,2915,,2,
CPT,2924,,2,
CPT,2925,,2,
CPT,2926,,2,
CPT,2927,,2,
CPT,2928,,2,
CPT,2929,,2,
CPT,2930,,2,
CPT,2931,,2,
CPT,2932,,2,
CPT,2934,,2,
CPT,2935,,2,
CPT,2936,,2,
CPT,2937,,2,
CPT,2938,,2,
CPT,2939,,2,
CPT,2940,,2,
CPT,2941,,2,
CPT,2942,,2,
CPT,2943,,2,
CPT,2946,,2,
CPT,2947,,2,
CPT,2949,,2,
CPT,2950,,2,
CPT,2951,,2,
CPT,2952,,2,
CPT,2953,,2,
CPT,2954,,2,
CPT,2962,,2,
CPT,2963,,2,
CPT,2964,,2,
CPT,2965,,2,
CPT,2966,,2,
CPT,2967,,2,
CPT,2968,,2,
CPT,2969,,2,
CPT,2970,,2,
CPT,2971,,2,
CPT,2972,,2,
CPT,2973,,2,
CPT,3298,,2,
CPT,3299,,2,
CPT,3658,,2,
CPT,3659,,2,
CPT,3660,,2,
CPT,3661,,2,
CPT,3663,,2,
CPT,3664,,2,
CPT,3665,,2,
CPT,3670,,2,
CPT,3671,,2,
CPT,3672,,2,
CPT,3673,,2,
CPT,3674,,2,
CPT,3675,,2,
CPT,3676,,2,
CPT,3677,,2,
CPT,3678,,2,
CPT,3679,,2,
CPT,3681,,2,
CPT,3682,,2,
CPT,3683,,2,
CPT,3686,,2,
CPT,3687,,2,
CPT,3688,,2,
CPT,3689,,2,
CPT,3691,,2,
CPT,3692,,2,
CPT,3695,,2,
CPT,3696,,2,
CPT,3697,,2,
CPT,3698,,2,
CPT,3699,,2,
CPT,3700,,2,
CPT,3701,,2,
CPT,3703,,2,
CPT,3704,,2,
CPT,3705,,2,
CPT,3706,,2,
CPT,3707,,2,
CPT,3708,,2,
CPT,3709,,2,
CPT,3710,,2,
CPT,3711,,2,
CPT,3712,,2,
CPT,3713,,2,
CPT,3714,,2,
CPT,3715,,2,
CPT,3716,,2,
CPT,3718,,2,
CPT,3719,,2,
CPT,3720,,2,
CPT,3722,,2,
CPT,3723,,2,
CPT,3727,,2,
CPT,3728,,2,
CPT,3729,,2,
CPT,3730,,2,
CPT,3731,,2,
CPT,3732,,2,
CPT,3733,,2,
CPT,3734,,2,
CPT,3735,,2,
CPT,3736,,2,
CPT,3737,,2,
CPT,3738,,2,
CPT,3739,,2,
CPT,3740,,2,
CPT,3741,,2,
CPT,3742,,2,
CPT,3743,,2,
CPT,3744,,2,
CPT,3745,,2,
CPT,3746,,2,
CPT,3747,,2,
CPT,3748,,2,
CPT,3749,,2,
CPT,3751,,2,
CPT,3752,,2,
CPT,3753,,2,
CPT,3754,,2,
CPT,3755,,2,
CPT,3756,,2,
CPT,3757,,2,
CPT,3758,,2,
CPT,3759,,2,
CPT,3760,,2,
CPT,3761,,2,
CPT,3762,,2,
CPT,3763,,2,
CPT,3764,,2,
CPT,3765,,2,
CPT,3767,,2,
CPT,3768,,2,
CPT,3769,,2,
CPT,3770,,2,
CPT,3771,,2,
CPT,3772,,2,
CPT,3773,,2,
CPT,3774,,2,
CPT,3775,,2,
CPT,3776,,2,
CPT,3777,,2,
CPT,3778,,2,
CPT,3779,,2,
CPT,3780,,2,
CPT,3781,,2,
CPT,3782,,2,
CPT,3783,,2,
CPT,3784,,2,
CPT,3785,,2,
CPT,3786,,2,
CPT,3787,,2,
CPT,3788,,2,
CPT,3789,,2,
CPT,3790,,2,
CPT,3791,,2,
CPT,3792,,2,
CPT,3799,,2,
CPT,3822,,2,
CPT,3823,,2,
CPT,3824,,2,
CPT,3826,,2,
CPT,3827,,2,
CPT,3828,,2,
CPT,3829,,2,
CPT,3830,,2,
CPT,3831,,2,
CPT,3832,,2,
CPT,3833,,2,
CPT,3834,,2,
CPT,3836,,2,
CPT,3837,,2,
CPT,3839,,2,
CPT,3840,,2,
CPT,3841,,2,
CPT,3843,,2,
CPT,3846,,2,
CPT,3847,,2,
CPT,3848,,2,
CPT,3850,,2,
CPT,3851,,2,
CPT,3852,,2,
CPT,3853,,2,
CPT,3854,,2,
CPT,3856,,2,
CPT,3857,,2,
CPT,3858,,2,
CPT,3859,,2,
CPT,3860,,2,
CPT,3861,,2,
CPT,3862,,2,
CPT,3864,,2,
CPT,3865,,2,
CPT,3866,,2,
CPT,3868,,2,
CPT,3869,,2,
CPT,3870,,2,
CPT,3871,,2,
CPT,3872,,2,
CPT,3874,,2,
CPT,3875,,2,
CPT,3876,,2,
CPT,3878,,2,
CPT,3879,,2,
CPT,3881,,2,
CPT,3882,,2,
CPT,3883,,2,
CPT,3884,,2,
CPT,3885,,2,
CPT,3886,,2,
CPT,3887,,2,
CPT,3888,,2,
CPT,3889,,2,
CPT,3890,,2,
CPT,3891,,2,
CPT,3893,,2,
CPT,3894,,2,
CPT,3895,,2,
CPT,3897,,2,
CPT,3898,,2,
CPT,3899,,2,
CPT,3900,,2,
CPT,3901,,2,
CPT,3902,,2,
CPT,3903,,2,
CPT,3904,,2,
CPT,3905,,2,
CPT,3906,,2,
CPT,3907,,2,
CPT,3908,,2,
CPT,3909,,2,
CPT,3910,,2,
CPT,3911,,2,
CPT,3912,,2,
CPT,3913,,2,
CPT,3914,,2,
CPT,3916,,2,
CPT,3917,,2,
CPT,3918,,2,
CPT,3919,,2,
CPT,3920,,2,
CPT,3921,,2,
CPT,3922,,2,
CPT,3923,,2,
CPT,3924,,2,
CPT,3925,,2,
CPT,3926,,2,
CPT,3927,,2,
CPT,3928,,2,
CPT,3929,,2,
CPT,3930,,2,
CPT,3931,,2,
CPT,3932,,2,
CPT,3933,,2,
CPT,3934,,2,
CPT,3935,,2,
CPT,3937,,2,
CPT,3939,,2,
CPT,3940,,2,
CPT,3941,,2,
CPT,3942,,2,
CPT,3944,,2,
CPT,3946,,2,
CPT,3948,,2,
CPT,3949,,2,
CPT,3951,,2,
CPT,3952,,2,
CPT,3953,,2,
CPT,3954,,2,
CPT,3955,,2,
CPT,3956,,2,
CPT,3957,,2,
CPT,3958,,2,
CPT,3959,,2,
CPT,3960,,2,
CPT,3962,,2,
CPT,3963,,2,
CPT,3965,,2,
CPT,3966,,2,
CPT,3971,,2,
CPT,3972,,2,
CPT,3973,,2,
CPT,3974,,2,
CPT,3975,,2,
CPT,3986,,2,
CPT,3988,,2,
CPT,3990,,2,
CPT,3992,,2,
CPT,3993,,2,
CPT,3994,,2,
CPT,3995,,2,
CPT,3996,,2,
CPT,3997,,2,
CPT,3998,,2,
CPT,3999,,2,
CPT,4000,,2,
CPT,4001,,2,
CPT,4002,,2,
CPT,4006,,2,
CPT,4010,,2,
CPT,4011,,2,
CPT,4012,,2,
CPT,4014,,2,
CPT,4016,,2,
CPT,4017,,2,
CPT,4018,,2,
CPT,4021,,2,
CPT,4022,,2,
CPT,4023,,2,
CPT,4025,,2,
CPT,4026,,2,
CPT,4028,,2,
CPT,4029,,2,
CPT,4030,,2,
CPT,4031,,2,
CPT,4032,,2,
CPT,4033,,2,
CPT,4034,,2,
CPT,4035,,2,
CPT,4036,,2,
CPT,4037,,2,
CPT,4038,,2,
CPT,4039,,2,
CPT,4041,,2,
CPT,4042,,2,
CPT,4043,,2,
CPT,4044,,2,
CPT,4045,,2,
CPT,4046,,2,
CPT,4047,,2,
CPT,4048,,2,
CPT,4050,,2,
CPT,4051,,2,
CPT,4055,,2,
CPT,4059,,2,
CPT,4067,,2,
CPT,4074,,2,
CPT,4077,,2,
CPT,4080,,2,
CPT,4081,,2,
CPT,4082,,2,
CPT,4083,,2,
CPT,4314,,2,
CPT,4315,,2,
CPT,4316,,2,
CPT,4317,,2,
CPT,4318,,2,
CPT,4319,,2,
CPT,4320,,2,
CPT,4321,,2,
CPT,4322,,2,
CPT,4324,,2,
CPT,4325,,2,
CPT,4330,,2,
CPT,4331,,2,
CPT,4332,,2,
CPT,4333,,2,
CPT,4334,,2,
CPT,4335,,2,
CPT,4336,,2,
CPT,4338,,2,
CPT,4339,,2,
CPT,4340,,2,
CPT,4341,,2,
CPT,4342,,2,
CPT,4343,,2,
CPT,4344,,2,
CPT,4345,,2,
CPT,4347,,2,
CPT,4348,,2,
CPT,4351,,2,
CPT,4353,,2,
CPT,4355,,2,
CPT,4356,,2,
CPT,4357,,2,
CPT,4359,,2,
CPT,4360,,2,
CPT,4364,,2,
CPT,4365,,2,
CPT,4366,,2,
CPT,4369,,2,
CPT,4371,,2,
CPT,4372,,2,
CPT,4373,,2,
CPT,4395,,2,
CPT,4396,,2,
CPT,4397,,2,
CPT,4399,,2,
CPT,4400,,2,
CPT,4401,,2,
CPT,4402,,2,
CPT,4404,,2,
CPT,4405,,2,
CPT,4406,,2,
CPT,4434,,2,
CPT,4435,,2,
CPT,4436,,2,
CPT,4438,,2,
CPT,4439,,2,
CPT,4440,,2,
CPT,4441,,2,
CPT,4442,,2,
CPT,4446,,2,
CPT,4448,,2,
CPT,4449,,2,
CPT,4450,,2,
CPT,4451,,2,
CPT,4452,,2,
CPT,4453,,2,
CPT,4456,,2,
CPT,4457,,2,
CPT,4458,,2,
CPT,4459,,2,
CPT,4460,,2,
CPT,4461,,2,
CPT,4467,,2,
CPT,4468,,2,
CPT,4480,,2,
CPT,4484,,2,
CPT,4492,,2,
CPT,4493,,2,
CPT,4498,,2,
CPT,4499,,2,
CPT,4500,,2,
CPT,4503,,2,
CPT,4505,,2,
CPT,4507,,2,
CPT,4509,,2,
CPT,4511,,2,
CPT,4513,,2,
CPT,4514,,2,
CPT,4515,,2,
CPT,4516,,2,
CPT,4517,,2,
CPT,4518,,2,
CPT,4519,,2,
CPT,4520,,2,
CPT,4521,,2,
CPT,4522,,2,
CPT,4523,,2,
CPT,4524,,2,
CPT,4525,,2,
CPT,4527,,2,
CPT,4528,,2,
CPT,4529,,2,
CPT,4530,,2,
CPT,4531,,2,
CPT,4532,,2,
CPT,4533,,2,
CPT,4534,,2,
CPT,4535,,2,
CPT,4536,,2,
CPT,4540,,2,
CPT,4541,,2,
CPT,4542,,2,
CPT,4543,,2,
CPT,4546,,2,
CPT,4547,,2,
CPT,4548,,2,
CPT,4551,,2,
CPT,4556,,2,
CPT,4558,,2,
CPT,4560,,2,
CPT,4565,,2,
CPT,4566,,2,
CPT,4569,,2,
CPT,4570,,2,
CPT,4571,,2,
CPT,4572,,2,
CPT,4573,,2,
CPT,4574,,2,
CPT,4575,,2,
CPT,4576,,2,
CPT,4577,,2,
CPT,4579,,2,
CPT,4580,,2,
CPT,4581,,2,
CPT,4582,,2,
CPT,4583,,2,
CPT,4584,,2,
CPT,4585,,2,
CPT,4586,,2,
CPT,4587,,2,
CPT,4588,,2,
CPT,4589,,2,
CPT,4590,,2,
CPT,4591,,2,
CPT,4592,,2,
CPT,4593,,2,
CPT,4594,,2,
CPT,4595,,2,
CPT,4596,,2,
CPT,4597,,2,
CPT,4598,,2,
CPT,4599,,2,
CPT,4600,,2,
CPT,4601,,2,
CPT,4604,,2,
CPT,4607,,2,
CPT,4608,,2,
CPT,4609,,2,
CPT,4613,,2,
CPT,4615,,2,
CPT,4616,,2,
CPT,4617,,2,
CPT,4618,,2,
CPT,4619,,2,
CPT,4621,,2,
CPT,4622,,2,
CPT,4623,,2,
CPT,4625,,2,
CPT,4626,,2,
CPT,4627,,2,
CPT,4628,,2,
CPT,4629,,2,
CPT,4630,,2,
CPT,4631,,2,
CPT,4632,,2,
CPT,4637,,2,
CPT,4638,,2,
CPT,4639,,2,
CPT,4641,,2,
CPT,4642,,2,
CPT,4644,,2,
CPT,4645,,2,
CPT,4646,,2,
CPT,4647,,2,
CPT,4648,,2,
CPT,4650,,2,
CPT,4651,,2,
CPT,4653,,2,
CPT,4654,,2,
CPT,4655,,2,
CPT,4656,,2,
CPT,4658,,2,
CPT,4659,,2,
CPT,4660,,2,
CPT,4661,,2,
CPT,4662,,2,
CPT,4663,,2,
CPT,4664,,2,
CPT,4665,,2,
CPT,4666,,2,
CPT,4667,,2,
CPT,4668,,2,
CPT,4669,,2,
CPT,4670,,2,
CPT,4671,,2,
CPT,4672,,2,
CPT,4673,,2,
CPT,4674,,2,
CPT,4675,,2,
CPT,4676,,2,
CPT,4677,,2,
CPT,4678,,2,
CPT,4679,,2,
CPT,4680,,2,
CPT,4681,,2,
CPT,4682,,2,
CPT,4683,,2,
CPT,4684,,2,
CPT,4685,,2,
CPT,4686,,2,
CPT,4687,,2,
CPT,4688,,2,
CPT,4689,,2,
CPT,4690,,2,
CPT,4691,,2,
CPT,4692,,2,
CPT,4693,,2,
CPT,4694,,2,
CPT,4695,,2,
CPT,4696,,2,
CPT,4697,,2,
CPT,4700,,2,
CPT,4702,,2,
CPT,4703,,2,
CPT,4705,,2,
CPT,4707,,2,
CPT,4708,,2,
CPT,4709,,2,
CPT,4710,,2,
CPT,4711,,2,
CPT,4712,,2,
CPT,4713,,2,
CPT,4714,,2,
CPT,4715,,2,
CPT,4716,,2,
CPT,4717,,2,
CPT,4718,,2,
CPT,4720,,2,
CPT,4724,,2,
CPT,4725,,2,
CPT,4726,,2,
CPT,4728,,2,
CPT,4729,,2,
CPT,4730,,2,
CPT,4731,,2,
CPT,4734,,2,
CPT,4736,,2,
CPT,4744,,2,
CPT,4746,,2,
CPT,4749,,2,
CPT,4752,,2,
CPT,4753,,2,
CPT,4754,,2,
CPT,4755,,2,
CPT,4756,,2,
CPT,4758,,2,
CPT,4759,,2,
CPT,4781,,2,
CPT,4783,,2,
CPT,4784,,2,
CPT,4785,,2,
CPT,4786,,2,
CPT,4787,,2,
CPT,4791,,2,
CPT,4794,,2,
CPT,4796,,2,
CPT,4797,,2,
CPT,4798,,2,
CPT,4800,,2,
CPT,4801,,2,
CPT,4802,,2,
CPT,4803,,2,
CPT,4805,,2,
CPT,4806,,2,
CPT,4807,,2,
CPT,4808,,2,
CPT,4905,,2,
CPT,4909,,2,
CPT,4910,,2,
CPT,4911,,2,
CPT,4913,,2,
CPT,4915,,2,
CPT,4918,,2,
CPT,4922,,2,
CPT,4923,,2,
CPT,4924,,2,
CPT,4925,,2,
CPT,4927,,2,
CPT,4929,,2,
CPT,4930,,2,
CPT,4935,,2,
CPT,4936,,2,
CPT,4937,,2,
CPT,4939,,2,
CPT,4944,,2,
CPT,4946,,2,
CPT,4954,,2,
CPT,4956,,2,
CPT,4968,,2,
CPT,4970,,2,
CPT,4974,,2,
CPT,4977,,2,
CPT,4978,,2,
CPT,4979,,2,
CPT,4980,,2,
CPT,4981,,2,
CPT,4982,,2,
CPT,4983,,2,
CPT,4984,,2,
CPT,4989,,2,
CPT,4991,,2,
CPT,4995,,2,
CPT,4996,,2,
CPT,4997,,2,
CPT,4998,,2,
CPT,4999,,2,
CPT,5000,,2,
CPT,5001,,2,
CPT,5002,,2,
CPT,5003,,2,
CPT,5004,,2,
CPT,5006,,2,
CPT,5007,,2,
CPT,5009,,2,
CPT,5010,,2,
CPT,5011,,2,
CPT,5013,,2,
CPT,5014,,2,
CPT,5015,,2,
CPT,5016,,2,
CPT,5017,,2,
CPT,5019,,2,
CPT,5024,,2,
CPT,5028,,2,
CPT,5029,,2,
CPT,5032,,2,
CPT,5033,,2,
CPT,5045,,2,
CPT,5047,,2,
CPT,5049,,2,
CPT,5053,,2,
CPT,5054,,2,
CPT,5056,,2,
CPT,5057,,2,
CPT,5059,,2,
CPT,5060,,2,
CPT,5062,,2,
CPT,5063,,2,
CPT,5065,,2,
CPT,5067,,2,
CPT,5068,,2,
CPT,5072,,2,
CPT,5077,,2,
CPT,5078,,2,
CPT,5080,,2,
CPT,5087,,2,
CPT,5088,,2,
CPT,5089,,2,
CPT,5095,,2,
CPT,5104,,2,
CPT,5106,,2,
CPT,5112,,2,
CPT,5113,,2,
CPT,5121,,2,
CPT,5133,,2,
CPT,5141,,2,
CPT,5148,,2,
CPT,5149,,2,
CPT,5150,,2,
CPT,5153,,2,
CPT,5154,,2,
CPT,5156,,2,
CPT,5162,,2,
CPT,5172,,2,
CPT,5175,,2,
CPT,5176,,2,
CPT,5178,,2,
CPT,5180,,2,
CPT,5181,,2,
CPT,5185,,2,
CPT,5206,,2,
CPT,5208,,2,
CPT,5211,,2,
CPT,5223,,2,
CPT,5226,,2,
CPT,5238,,2,
CPT,5239,,2,
CPT,5240,,2,
CPT,5245,,2,
CPT,5248,,2,
CPT,5257,,2,
CPT,5259,,2,
CPT,5262,,2,
CPT,5263,,2,
CPT,5264,,2,
CPT,5268,,2,
CPT,5274,,2,
CPT,5276,,2,
CPT,5283,,2,
CPT,5288,,2,
CPT,5302,,2,
CPT,5304,,2,
CPT,5305,,2,
CPT,5306,,2,
CPT,5307,,2,
CPT,5308,,2,
CPT,5316,,2,
CPT,5340,,2,
CPT,5344,,2,
CPT,5477,,2,
CPT,5478,,2,
CPT,5479,,2,
CPT,5480,,2,
CPT,5481,,2,
CPT,5482,,2,
CPT,5489,,2,
CPT,5493,,2,
CPT,5494,,2,
CPT,5495,,2,
CPT,5496,,2,
CPT,5498,,2,
CPT,5502,,2,
CPT,5511,,2,
CPT,5517,,2,
CPT,5519,,2,
CPT,5520,,2,
CPT,5521,,2,
CPT,5522,,2,
CPT,5527,,2,
CPT,5528,,2,
CPT,5529,,2,
CPT,5530,,2,
CPT,5531,,2,
CPT,5532,,2,
CPT,5533,,2,
CPT,5534,,2,
CPT,5535,,2,
CPT,5536,,2,
CPT,5537,,2,
CPT,5538,,2,
CPT,5540,,2,
CPT,5541,,2,
CPT,5542,,2,
CPT,5545,,2,
CPT,5552,,2,
CPT,5581,,2,
CPT,5585,,2,
CPT,5586,,2,
CPT,5590,,2,
CPT,5597,,2,
CPT,5605,,2,
CPT,5606,,2,
CPT,5607,,2,
CPT,5609,,2,
CPT,5624,,2,
CPT,5630,,2,
CPT,5631,,2,
CPT,5632,,2,
CPT,5634,,2,
CPT,5635,,2,
CPT,5640,,2,
CPT,5645,,2,
CPT,5651,,2,
CPT,5652,,2,
CPT,5665,,2,
CPT,5666,,2,
CPT,5667,,2,
CPT,5668,,2,
CPT,5669,,2,
CPT,5670,,2,
CPT,5672,,2,
CPT,5674,,2,
CPT,5676,,2,
CPT,5679,,2,
CPT,5680,,2,
CPT,5681,,2,
CPT,5683,,2,
CPT,5691,,2,
CPT,5692,,2,
CPT,5693,,2,
CPT,5703,,2,
CPT,5723,,2,
CPT,6231,,2,
CPT,6232,,2,
CPT,6240,,2,
CPT,6243,,2,
CPT,6262,,2,
CPT,6267,,2,
CPT,6273,,2,
CPT,6274,,2,
CPT,6275,,2,
CPT,6282,,2,
CPT,6289,,2,
CPT,6292,,2,
CPT,6294,,2,
CPT,6295,,2,
CPT,6297,,2,
CPT,6300,,2,
CPT,6301,,2,
CPT,6302,,2,
CPT,6304,,2,
CPT,6311,,2,
CPT,6316,,2,
CPT,6317,,2,
CPT,6318,,2,
CPT,6320,,2,
CPT,6322,,2,
CPT,6323,,2,
CPT,6326,,2,
CPT,6327,,2,
CPT,6332,,2,
CPT,6334,,2,
CPT,6337,,2,
CPT,6338,,2,
CPT,6341,,2,
CPT,6358,,2,
CPT,6371,,2,
CPT,6406,,2,
CPT,6410,,2,
CPT,6411,,2,
CPT,6417,,2,
CPT,6418,,2,
CPT,6419,,2,
CPT,6420,,2,
CPT,6422,,2,
CPT,6423,,2,
CPT,6429,,2,
CPT,6431,,2,
CPT,6432,,2,
CPT,6433,,2,
CPT,6435,,2,
CPT,6437,,2,
CPT,6440,,2,
CPT,6442,,2,
CPT,6445,,2,
CPT,6455,,2,
CPT,6457,,2,
CPT,6458,,2,
CPT,6459,,2,
CPT,6461,,2,
CPT,6462,,2,
CPT,6467,,2,
CPT,6469,,2,
CPT,6472,,2,
CPT,6478,,2,
CPT,6480,,2,
CPT,6481,,2,
CPT,6484,,2,
CPT,6485,,2,
CPT,6488,,2,
CPT,6491,,2,
CPT,6495,,2,
CPT,6498,,2,
CPT,6499,,2,
CPT,6502,,2,
CPT,6521,,2,
CPT,6534,,2,
CPT,6537,,2,
CPT,6539,,2,
CPT,6540,,2,
CPT,6543,,2,
CPT,6583,,2,
CPT,6587,,2,
CPT,6588,,2,
CPT,6589,,2,
CPT,6590,,2,
CPT,6591,,2,
CPT,6601,,2,
CPT,6614,,2,
CPT,6653,,2,
CPT,6722,,2,
CPT,6816,,2,
CPT,6835,,2,
CPT,6858,,2,
CPT,6901,,2,
CPT,6903,,2,
CPT,7146,,2,
CPT,7295,,2,
CPT,7329,,2,
CPT,7360,,2,
CPT,7386,,2,
CPT,7415,,2,
